

Insect numbers for this group are 46-47;
dt;xt_46;yt_46;zt_46;xt_avg_46;yt_avg_46;zt_avg_46;xxt_46;xpt_46;xp_46;wd_46;xp_avg_46;wd_avg_46;disSTL_46;disSTL_avg_46;disSTLz_46;disSTLz_avg_46;PCAsigma_46;PCAmu_46;PCAwt_46;vxt_46;vyt_46;vzt_46;vxt_avg_46;vyt_avg_46;vzt_avg_46;vavg_46;vv_46;vv_avg_46;vvt_46;vpvt_avg_46;axt_46;ayt_46;azt_46;aavg_46;axt_avg_46;ayt_avg_46;azt_avg_46;curvature_46;curveRadius_46;vxp_46;vxp_avg_46;axp_46;axp_avg_46;thetaToR_46;psiToR_46;aa_46;xt_47;yt_47;zt_47;xt_avg_47;yt_avg_47;zt_avg_47;xxt_47;xpt_47;xp_47;wd_47;xp_avg_47;wd_avg_47;disSTL_47;disSTL_avg_47;disSTLz_47;disSTLz_avg_47;PCAsigma_47;PCAmu_47;PCAwt_47;vxt_47;vyt_47;vzt_47;vxt_avg_47;vyt_avg_47;vzt_avg_47;vavg_47;vv_47;vv_avg_47;vvt_47;vpvt_avg_47;axt_47;ayt_47;azt_47;aavg_47;axt_avg_47;ayt_avg_47;azt_avg_47;curvature_47;curveRadius_47;vxp_47;vxp_avg_47;axp_47;axp_avg_47;thetaToR_47;psiToR_47;aa_47;xb__46-47;xb_avg__46-47;vxb__46-47;vxb_avg__46-47;axb__46-47;axb_avg__46-47;phi1to2__46-47;psi1to2__46-47;phi2to1__46-47;psi2to1__46-47;phiO1to2__46-47;phiO2to1__46-47;phi1to2__46-47;phi2to1__46-47;phiE1to2__46-47;phiE2to1__46-47;alpha1to2__46-47;alpha2to1__46-47;dphi1to2__46-47;dphi2to1__46-47;dpsi1to2__46-47;dpsi2to1__46-47;dphiO1to2__46-47;dphiO2to1__46-47;dphiE1to2__46-47;dphiE2to1__46-47;dalpha1to2__46-47;dalpha2to1__46-47;
444.325;-129.06457887643865;-142.63643191369192;13.233407539424931;-130.08745614031773;-144.30437538493095;12.502920433272772;33.48048823906244;34.0000414269374;43.53731793632476;24.651235567583022;44.4849030333892;24.08693218078341;nan;nan;nan;nan;[6.63069618 3.43902731 0.54195753];[-130.07712843 -144.73613111   12.66429039];[[-0.56754132 -0.64820643 -0.5076665 ] [-0.61288777 -0.07912227  0.78619861] [-0.54978672  0.75734278 -0.35237264]];326.04420300926387;78.94223450690819;-20.55375932158916;314.3622099012986;83.15973753808194;-16.526384914316548;325.5952431467127;336.0939685967893;331.8940517611617;320.3793576813718;331.86324317700775;-926.3966143215978;-2290.1501393038407;-80.41101090857175;2413.7853478624315;-792.4999503269856;-2276.467070762156;-126.4958893508137;0.018937091299870534;52.80642017112927;-315.52801257611264;-305.99303004738647;801.7609094606186;736.65583857713;75.2022192797446;-89.23073094076162;2471.733051576415;-104.61736651223161;-167.03670820331013;6.272752986358057;-104.18900750261834;-166.66641637412152;6.365174516155432;2.195610371203703;3.462888152079995;25.384801081642518;14.903239680293916;24.48378161430163;14.932898554294912;nan;nan;nan;nan;[0.79048839 0.83929123 0.72687853];[-104.25168997 -165.92443074    6.51402293];[[ 0.68908919  0.31242138  0.65387229] [-0.09787304  0.93415109 -0.34319472] [ 0.71803687 -0.1724953  -0.67429105]];-50.79341877798351;51.32464417586076;-28.04152114233577;-51.223905631616546;47.70680399743151;-24.041120845561203;74.01218242503717;77.46300664775664;76.57614596587788;62.57981454018786;76.57473661416849;-820.9976760617965;859.7169198290464;113.14568670587903;1118.029229496688;-750.2494518862901;826.6841982888179;60.896258118650366;0.07836684577938234;12.760498270087217;22.28514597107544;24.45316951618146;549.6597599501968;482.39145654210176;49.86577639211338;73.16820100985106;1194.132451932933;35.23478944448898;33.965562054032084;-244.65713526493064;-229.87181910103985;1513.1378524488096;1310.256821542419;57.618299348655654;100.64974983760713;29.503131286914662;-0.3855056692713396;6.427466768978075;nan;57.618299348655654;29.503131286914662;51.190832579677576;nan;132.82051862840024;79.36890767902804;135.27557960082217;-185.77179591310468;86.83055010543849;924.9204672452322;76.83357809018517;nan;58.442001510637745;nan;489.30785778412024;-316.00701122815997;
444.329166667;-127.50584108684893;-141.89357522512609;13.417857774643068;-128.72119018169374;-143.95546538503666;12.418078857560547;34.829941167835855;35.41270520529738;42.16668692596769;24.61775899620736;43.163481415563346;23.817803663744087;nan;nan;nan;nan;[6.4736085  3.35499936 0.59890807];[-128.82478792 -144.44252182   12.5972013 ];[[-0.5751109  -0.67346374 -0.46442872] [-0.58344756 -0.06028329  0.80991041] [-0.57344259  0.73675811 -0.3582612 ]];321.9789309462777;69.47559417576511;-20.81803077838076;310.85484060495287;73.75010999252066;-16.98267669795102;319.9347151518051;330.04648243069204;326.18515817576275;313.303666883338;326.15618852833853;-1024.1369719611987;-2253.7557728124184;-46.71360310414816;2412.2738411143373;-890.2403079666566;-2240.0727042706985;-92.798481546366;0.01935401051542373;51.66887757982116;-312.0186892839738;-302.75497788392545;882.3267405837499;817.2216697003258;76.67254137629084;-89.27847967268411;2475.975319250603;-104.19097597364305;-165.79478086044423;6.470014491093096;-104.39353253612508;-166.4601153853193;6.247453243450315;2.443521802707752;3.7763349344195434;24.256547573481022;15.023925732521953;24.57192054539909;14.84001340859063;nan;nan;nan;nan;[0.78269277 0.94917907 0.69752473];[-104.33184999 -165.73144802    6.41372942];[[-0.69445097 -0.26039741 -0.67076899] [ 0.08796305 -0.95595036  0.28003825] [ 0.71414309 -0.13546994 -0.686766  ]];-54.22017502522281;54.84137445565082;-27.499940930241152;-54.35587761146099;51.085897937473746;-23.717246585912832;78.2741220621931;81.87582355688069;80.44748301397723;68.58508101817907;80.44209948836269;-823.4242022325609;828.1169911292156;146.50180659627787;1098.8920030887002;-752.6759780570464;795.0842695889534;94.25237800907207;0.06950035566249897;14.388415576692946;24.612441316328656;26.50018026390307;567.0415992044536;499.7732957963647;49.25801879126014;74.10441753300863;1176.9740639263077;34.1045904881076;32.93339438730946;-238.09340248174036;-224.15342394662008;1636.2462583013998;1433.3652273950922;58.153803487817406;100.99726734178003;28.622495108281925;3.211786942897022;6.730500682628448;nan;58.153803487817406;28.622495108281925;51.42330280518896;nan;134.82634486410825;77.88051389954207;149.23855201966904;-130.34199449547106;93.65204604954377;1039.5024657512427;87.36343642625569;nan;61.875115593413454;nan;506.05912412245385;-231.61965222440335;
444.333333333;-124.09154333799705;-139.92888944964716;13.6191473294287;-127.37100057918686;-143.6463142291681;12.331838876148934;36.15031621973811;36.80051777703985;39.365551140197375;24.33839092190948;41.85597589399387;23.55000410750748;nan;nan;nan;nan;[6.09521568 3.22991685 0.71509034];[-127.64336555 -144.29798271   12.50817185];[[-0.55381206 -0.70842538 -0.4375222 ] [ 0.62128428 -0.00174985 -0.7835833 ] [-0.5543447   0.70578355 -0.44110264]];317.5163699425312;60.161615123793055;-20.945325303728627;306.95018236784614;64.49314372613075;-17.30199155014154;314.1291755869463;323.84374591439115;320.3625625655324;306.0386153246169;320.3356469289823;-1117.0953058867035;-2216.872725301656;-14.662083815520106;2413.3823622658824;-983.1986418922212;-2203.189656759899;-60.746962257717165;0.01985116702361694;50.37487210753401;-308.17851915612005;-299.186078884749;960.5673906038942;895.462319720529;78.15248826460272;-89.33696612116655;2482.4668334788103;-104.12089976880193;-165.14390323070654;6.47017241117193;-104.61230734594905;-166.23889046234777;6.13169360585725;2.7171088257047944;4.108303573982013;23.821616249974028;15.005043518610098;24.669598704910875;14.750722459799215;nan;nan;nan;nan;[0.81364483 0.94728476 0.67886812];[-104.45053667 -165.58157631    6.30841626];[[-0.69083318 -0.25039755 -0.67827029] [ 0.12331941 -0.96517598  0.2307112 ] [ 0.71241971 -0.07573906 -0.69765447]];-57.65177779339866;58.22398057407712;-26.823264491563684;-57.492696112241966;54.33086771615195;-23.258276099681407;82.45120193286218;86.2162798699544;84.32440982682093;74.28278336526446;84.31538158903317;-823.3240061113474;795.3373223743828;177.99187546570354;1078.5591198242778;-752.5757819358199;762.3046008340848;125.74244687851683;0.06240696254544266;16.023853096068144;27.00715590970907;28.614610259751952;582.0209990512806;514.7526956431933;48.780482931155575;75.07364922904155;1158.4925477242784;32.95043803849523;31.927485992112096;-231.03181332229767;-217.93717241594717;1752.1089130501882;1549.2278821439488;58.74559584532815;101.3733377551518;27.955032987640198;7.322164891098585;7.067746586395702;nan;58.74559584532815;27.955032987640198;51.67784925893245;nan;136.89808410993086;76.73551591879577;164.18894849803362;-66.5458603267849;100.38821553633453;1133.6399060615524;102.8367395951999;nan;61.3522089028336;nan;524.7616161083729;-143.0228486718133;
444.3375;-126.68425628620228;-145.1282499667381;12.191831413987927;-126.03858421400604;-143.37629007068475;12.244785513478982;37.440805058527964;38.16280434906442;40.7994878231359;23.343223628495966;40.563785181026645;23.284327124861058;nan;nan;nan;nan;[6.12067738 3.24671373 0.71980015];[-126.40372426 -144.05497121   12.4364981 ];[[ 0.56245046  0.71102828  0.42200505] [-0.6051433   0.00619963  0.79609242] [ 0.56342795 -0.70313608  0.43376098]];312.67644509683316;51.00233352190608;-20.94250076644859;302.6681602887873;55.39087490982614;-17.491187339703934;308.19167073499517;317.5002136714641;314.4384063709365;298.5939106053093;314.41374282663827;-1205.2716160981092;-2179.5009967715523;15.743546957311906;2416.512400678483;-1071.3749521036798;-2165.8179282297597;-30.341331484867155;0.020433484843565396;48.93927823157903;-304.0171904471472;-295.29602130445306;1036.4828595210495;971.3777886377397;79.64604614381133;-89.40491940981796;2490.6128006518265;-104.19524531121283;-164.8274000209047;6.316929442358955;-104.84537405928063;-166.0032902150801;6.018474702679882;3.015064144525391;4.45851221095782;23.746775772946158;14.858158417531758;24.777117860879596;14.665613524517312;nan;nan;nan;nan;[0.86494414 0.91359322 0.65859829];[-104.58267297 -165.42504776    6.20695041];[[-0.6795483  -0.27192787 -0.68137313] [ 0.19965794 -0.96226154  0.18490385] [-0.70593967 -0.01039045  0.70819575]];-61.077699072961146;61.46754694757714;-26.019267038890767;-60.623833124409515;57.43679774990361;-22.67198459945433;86.53469688013865;90.47511762380255;88.1795328972737;79.68854523967363;88.1671828442818;-820.6970876981552;761.377913564548;207.61589331415527;1056.9052724844375;-749.9488635226106;728.345192024212;155.36646472698467;0.05662405807215226;17.6603379207786;29.45927958701904;30.786449339530463;594.5979594906776;527.3296560825876;48.41403831018648;76.0594978615551;1138.5712082152668;30.468452547939112;30.94997416715267;-223.5025584162018;-211.25325513862026;1860.7258166951724;1657.8447857889894;59.39745808798018;101.77770105885885;27.536311820820654;11.874307490816166;7.45852931951325;nan;59.39745808798018;27.536311820820654;51.93892876846694;nan;139.04350423179153;75.95035013100713;180.2899299293344;4.940890032193928;106.98673081497722;1200.804087005254;123.74381032373006;nan;56.54611960560369;nan;545.5927930799918;-50.123626561606166;
444.341666667;-123.3573130458224;-141.74815642437;12.893848854879423;-124.7255549461153;-143.1447525789007;12.157475219538336;38.7006380141076;39.498947513499786;38.188926440271494;23.55031563893948;39.288267621280085;23.021526954067205;nan;nan;nan;nan;[5.56206955 2.93454441 0.89554803];[-125.1399128  -143.84364538   12.32810845];[[-0.41008191 -0.76544017 -0.4959175 ] [-0.74192836 -0.03627198  0.66949732] [ 0.53044805 -0.64248399  0.55302729]];307.4790815079191;41.999785540896205;-20.816415035353906;298.02869946658507;46.445339714520735;-17.557121935454045;302.1366045642231;311.0316554393764;308.4263066665301;290.9800851315113;308.4040764928712;-1288.6659025965237;-2141.6405872215896;44.50328921472928;2421.0943181032044;-1154.7692386010317;-2127.9575186802786;-1.5815892278159727;0.02110634618183074;47.37911485886854;-299.54439141158804;-291.0944933976332;1110.073147336205;1044.9680764519583;81.15726049470663;-89.48114797000183;2499.8529468952124;-105.22735962700555;-166.3548223255745;5.63673734697133;-105.09273093660384;-165.75388373498774;5.908343236502748;3.3361320204147686;4.826639847672974;25.62684011667195;14.342802684093808;24.89473807233037;14.585236845049334;nan;nan;nan;nan;[0.8316074  1.01430269 0.62168343];[-104.74117425 -165.31354172    6.08328335];[[ 0.70388229  0.08857038  0.70477302] [-0.07276351  0.9959668  -0.0524938 ] [ 0.70657993  0.0143323  -0.70748808]];-64.48741085440679;64.5671579926297;-25.09572378479639;-63.73876063841373;60.39877245516621;-21.966147297819003;90.51603697092258;94.64322163912777;91.98812389694186;84.8214900583115;91.97276393003376;-815.5434469928973;726.2387646992236;235.3738601419997;1033.8225668055518;-744.7952228174184;693.2060431593351;183.12443155447565;0.051830576349614986;19.293630718181824;31.95880218409537;33.00568733904097;604.772480522767;537.5041771145474;48.14317469494324;77.04939742976526;1117.109981748913;31.41415103389205;30.002870416853934;-215.5358283929402;-204.13186274423867;1962.096969237688;1759.2159383302144;60.11383708281985;102.20990621795953;27.40048415158038;16.769164108334035;7.924719416360768;nan;60.11383708281985;27.40048415158038;52.18911766645908;nan;141.2710975775265;75.54365884652361;197.7099253012772;82.79342118686286;113.38077593969751;1235.6766245646313;150.29487150814097;nan;47.41505379313643;nan;568.7351378434607;46.34907549790635;
444.345833333;-121.80905426614211;-140.6839196883306;12.91379632711643;-123.43344361421615;-142.95105293908213;12.07043586986007;39.92908764692025;40.80839285137397;36.9844240423967;23.350316336051474;38.03074119162808;22.76231845885974;nan;nan;nan;nan;[4.84551453 2.39801122 1.03785755];[-123.83287614 -143.57128975   12.23118993];[[-0.43338368  0.52452551  0.73283803] [ 0.75570758  0.65455338 -0.02158541] [ 0.4910037  -0.54445649  0.68006066]];301.94420427473966;33.15600735192312;-20.573925979263894;293.05172500004824;37.658574311128454;-17.50665320620768;295.97966932060234;304.4551030099951;302.34124276383204;283.2084369088577;302.3216103421694;-1367.2781653796694;-2103.291496652799;71.61714295594732;2426.5912732313514;-1233.3815013842782;-2089.6084281114563;25.53226451343636;0.021875567399451856;45.71309999598261;-294.7698103041603;-286.59118341888535;1181.3382540473528;1116.2331831631848;82.69023667008483;-89.56451461362903;2509.6640644877434;-105.84681777434875;-166.94964156425402;5.1854182176373484;-105.35433237169995;-165.49126059513665;5.80181351318985;3.6791353548599304;5.212327294161333;26.585324900578374;13.985939176626795;25.022677689272644;14.510105089406503;nan;nan;nan;nan;[1.05343789 1.02218709 0.62801473];[-105.05963467 -165.40400742    5.90362073];[[ 0.69921976  0.15786384  0.69725944] [-0.09887491  0.98729635 -0.1243771 ] [ 0.70803635 -0.01802547 -0.7059459 ]];-67.87038512809247;67.51789812558762;-24.060409941893216;-66.8269506447047;63.21187624837724;-21.148539407362833;94.3866693467607;98.71149411950353;95.72804548677654;89.69981235668088;95.70997115081617;-807.8630839957145;689.9198757793688;261.26577594847925;1009.2209289529998;-737.1148598202436;656.8871542394542;209.0163473609897;0.04779978310987631;20.92059701821914;34.49571353667211;35.26231409408581;612.5445621472713;545.2762587390729;47.95516733856876;78.03370254892141;1094.0255952949399;31.692411831326076;29.088060451336343;-207.16181388232985;-196.60318586240157;2056.222370674968;1853.3413397676227;60.89987417073352;102.66925714898893;27.577485904422513;21.881008215919106;8.489727738883763;nan;60.89987417073352;27.577485904422513;52.41014643184975;nan;143.59011084081834;75.53265324299127;216.61802913464476;165.1720620582586;119.48591262878675;1235.8579305055337;182.37223924738234;nan;34.24578988726284;nan;594.37064243718;145.02542147374018;
444.35;-121.38492369686733;-141.17414499559396;12.631311526527;-122.16369803581767;-142.79453385245745;11.984166765527407;41.125472056884526;42.090654297687735;36.45189405548177;23.02190835870367;36.792483501268414;22.507377128457982;nan;nan;nan;nan;[4.37633153 2.2456338  1.11820069];[-122.62899414 -143.45649275   12.09416511];[[-0.50198177  0.54800162  0.66911025] [ 0.75484166  0.65523607  0.02966078] [ 0.42217101 -0.51996146  0.74257102]];296.09173849603513;24.473035125776818;-20.221891466993483;287.7571619879857;29.03261487056324;-17.34663902078068;289.7377829813011;297.78880426969516;296.19944177991107;275.29097435283575;296.18255419905586;-1441.1084044487184;-2064.4537250646686;97.08510818136943;2432.5015608360154;-1307.2117404534174;-2050.770656523293;51.00022973888987;0.022747348418768853;43.96116776295998;-289.703135379401;-281.79577962280524;1250.2781796555125;1185.1731087714184;84.24913726588869;-89.65391270924329;2519.5610995839543;-105.48813929254385;-166.22287645400985;5.408447558054192;-105.63008889163285;-165.21603085020183;5.6993674418904074;4.042977770904876;5.615177475130733;25.82084706776491;14.148846535523898;25.161113352693064;14.440693351310845;nan;nan;nan;nan;[1.29021597 1.08256195 0.64945155];[-105.41523391 -165.53868027    5.71360719];[[ 0.67400802  0.32218825  0.66476155] [-0.19459153  0.945531   -0.26096986] [ 0.71263407 -0.04653881 -0.69999058]];-71.21609388451498;70.31485176293172;-22.921100722756833;-69.87787513373246;65.87119354597415;-20.226936140673224;98.13796675097547;102.6707712299556;99.3796307310836;94.33880974824459;99.35911386480383;-797.6559987065533;652.4212468045116;285.29164073398533;983.028855398101;-726.9077745310857;619.3885252645691;233.04221214652685;0.04436879990448676;22.538360337730836;37.06000348058544;37.546319440467364;617.9142043643456;550.6459009561639;47.839471814202206;79.0050258729228;1069.25202633766;30.533857698961636;28.207304186467603;-198.41070551386417;-188.69741512270824;2143.1020210084457;1940.220990101215;61.76141979366233;103.15474601745615;28.090429328136942;27.06646931302993;9.17717667892747;nan;61.76141979366233;28.090429328136942;52.58424311473486;nan;146.01055705955102;75.92990114233915;237.17683521799955;250.0041139946076;125.19682570117216;1202.814100366153;219.54669869205895;nan;17.630136525940376;nan;622.6724312558612;244.20921577062686;
444.354166667;-121.39221258383014;-142.46775524721318;12.162239173524668;-120.91768300713103;-142.67452953620133;11.89913863316661;42.28915795449192;43.34531930115513;36.14637442492127;22.577440717407075;35.57473179161973;22.257339077545563;nan;nan;nan;nan;[4.17876726 2.21385518 1.11018264];[-121.40809406 -143.30636848   11.99237379];[[-0.50435972  0.56136072  0.6561215 ] [ 0.77552494  0.6286178   0.05831573] [ 0.3797135  -0.53825069  0.75239874]];289.94160927061415;15.952905033371195;-19.767169367358488;282.164935529206;20.569497563739;-17.083937247988874;283.4290316536379;291.05218252099587;290.0182609121858;267.2403648085973;290.0042472658992;-1510.1566198036692;-2025.1272724571973;120.90718489099561;2438.3596184670087;-1376.2599558084505;-2011.4442039157882;74.82230644854454;0.023728187444120225;42.14396916557556;-284.3540548919057;-276.7179702639888;1316.8929241606838;1251.7878532766601;85.83817511426975;-89.74824304837604;2529.0970786715634;-104.90378075076173;-164.8874314257759;5.730795619833444;-105.91986715677066;-164.92882503644563;5.601454535030134;4.4266337911649245;6.034755310259653;24.516303991158107;14.37132139533128;25.310179994565953;14.377439150189064;nan;nan;nan;nan;[1.40902076 1.07331946 0.64292468];[-105.67692282 -165.46775777    5.58818594];[[-0.66881384 -0.32416391 -0.66903349] [ 0.23000702 -0.94600028  0.22842993] [-0.70695461 -0.0011053   0.70725806]];-74.5140091141244;72.95310332109943;-21.685571339974622;-72.88100609594709;68.37180876439447;-19.209112710337575;101.76116790991964;106.51176856469877;102.92550022964578;98.75025993320072;102.90277892643391;-784.922191125414;613.7428777746528;307.4514544985176;955.1946475207295;-714.173966949945;580.7101562346799;255.2020259110871;0.04141865863045965;24.143708006627506;39.641661851637764;39.847693213987974;620.8814071739896;553.6131037658207;47.78727866703125;79.95774568587065;1042.741369186764;28.563503469456847;27.36223574378774;-189.31269391714216;-180.44474115475788;2222.73592023812;2019.8548893309912;62.70502441352058;103.66497308756125;28.95391975490675;32.17982430345585;10.009496399277234;nan;62.70502441352058;28.95391975490675;52.69552801424335;nan;148.54319952779034;76.74119842193801;259.53185895471836;335.32464606600047;130.38412617368726;1141.6243918356565;261.1498231105414;nan;-1.6179641558230677;nan;653.7926298019988;342.24196993935755;
444.358333333;-120.88027534097662;-143.35944693554035;11.643349060946974;-119.69668030314007;-142.59036572344593;11.81579362495173;43.41956350982274;44.57205380418547;35.47699857340501;22.009212418219853;34.378682936390504;22.012801046284586;nan;nan;nan;nan;[4.2188977  2.21170348 1.06653039];[-120.29272874 -143.31410011   11.87100311];[[ 0.47532501 -0.57327347 -0.66740068] [-0.80520935 -0.58914581 -0.06741749] [ 0.35454766 -0.56944249  0.74164089]];283.5137416972855;7.597653245620156;-19.216617549174707;276.29497072251814;12.271258561569653;-16.72540575664809;277.0726147257548;284.2657989559543;283.8160641023576;259.06988648299347;283.8050344877989;-1574.4228114445223;-1985.3121388303862;143.08337308482592;2443.735967787166;-1440.5261474493775;-1971.6290702889423;96.99849464240037;0.024824750940408303;40.28237795418352;-278.7322570962704;-271.3674435970317;1381.182487562867;1316.077416678909;87.46160056620127;-89.84639107656668;2537.8621572964694;-104.81647351825015;-163.87137533938602;5.92012132499697;-106.22348996077156;-164.6302941717323;5.508491908317115;4.8291345188062;6.4705873125968445;23.833563468827805;14.532164783976306;25.469970837846464;14.3207424311767;nan;nan;nan;nan;[1.5740941  0.99758834 0.66068075];[-105.95484691 -165.31885357    5.47569324];[[-0.6536164  -0.35672425 -0.66748289] [-0.2992885   0.93188926 -0.2049605 ] [ 0.69513451  0.06580441 -0.71586157]];-77.75360280737084;75.42773721652831;-20.361597006133977;-75.82581552179866;70.70880632007565;-18.1028443289433;105.24733993576164;110.2250467170336;106.35029619114135;102.94246290589723;106.32556326127687;-769.661661252296;573.8847686897917;327.7452172420765;925.6883163349906;-698.9134370768213;540.8520471497865;275.4957886546705;0.03886107281656873;25.73269154766211;42.23067848563146;42.156425250449985;621.4461705762036;554.177867168043;47.79118099566907;80.8876325224588;1014.4652423621203;26.674712211416054;26.55436345055949;-179.897969721763;-171.8753545881497;2295.124068363991;2092.2430374569512;63.73789342047719;104.1980528982983;30.173796944756777;37.08992014940542;11.00673250135963;nan;63.73789342047719;30.173796944756777;52.73116091911756;nan;151.19949398667848;77.96497794042585;283.79659096524057;419.5554539770839;134.89149574977992;1059.6863421054163;306.36626048531963;nan;-22.569669520079067;nan;687.8454745068533;437.7986590954427;
444.3625;-121.3862170134201;-146.13546505669046;11.027590337106929;-118.50188867758352;-142.54135966327797;11.734545318603422;44.51616099456154;45.7706070611239;35.51116546354053;21.507324046532553;33.20549344156174;21.774320400312096;nan;nan;nan;nan;[4.44623013 2.24736664 0.98327966];[-119.14020066 -143.26841231   11.75617752];[[ 0.36768337 -0.60841276 -0.70330851] [ 0.86174769  0.50720104  0.01174835] [ 0.34957096 -0.61039415  0.71078768]];276.82806087485795;-0.5906840665623232;-18.57709388125795;270.16719266673084;4.139934034969127;-16.27790241557415;270.6887902265022;277.45131575192363;277.6120908173646;250.79338349764086;277.6041350569237;-1633.906979371278;-1945.0083241842347;163.61367276286052;2448.236346191474;-1500.0103153761982;-1931.3252556427553;117.52879432045737;0.026043686820338415;38.397021393263934;-272.84743024709087;-265.7538878765298;1443.1468698620622;1378.0417989781658;89.12368153799409;-89.94720426151449;2545.4820432089264;-105.48949625637218;-164.5444595693168;5.693140582934433;-106.54073623058729;-164.32110975552416;5.420864280740313;5.249552623940849;6.922161005423044;24.789341521617786;14.405892004593692;25.640537396472272;14.270965565117072;nan;nan;nan;nan;[1.60573495 1.1605743  0.61861182];[-106.23269382 -165.12274565    5.37002808];[[-0.67886887 -0.22225205 -0.69981504] [-0.25396947  0.96533633 -0.06021022] [-0.68893872 -0.13685681  0.71178202]];-80.9243469547044;77.73383786565586;-18.956952933822254;-78.70177540173728;72.87727062945518;-16.91590620907779;108.58735611782187;113.80099096187432;109.6403234781193;106.92056980604623;109.6137185194006;-751.8744090872;532.8469195499288;346.17292896466176;894.5044082500025;-681.126184911715;499.81419800988886;293.92350037727687;0.03662954867177834;27.300363675254935;44.81704321836888;44.462505385655774;619.608494570988;552.340191162831;47.84492303264252;81.79156097914348;984.4169154692778;24.900866731366122;25.785069839755565;-170.1967235573259;-163.019446052483;2360.2664653860584;2157.3854344790952;64.86778990480794;104.75150747234099;31.748291805454212;41.69336090207767;12.185744925196433;nan;64.86778990480794;31.748291805454212;52.682044979611504;nan;153.99147144280204;79.59321483809673;310.03221570725265;501.63714827396655;138.5335902246434;965.0168580414669;354.3027839452073;nan;-44.27056823795444;nan;724.8846508639791;530.0321223230168;
444.366666667;-117.60078064728545;-142.1300592629592;11.887637164845742;-117.33442386295523;-142.52682012073862;11.655778717388936;45.578479230512386;46.940816302738064;32.60556366955927;21.80129296775305;32.056279445386956;21.542415130740057;nan;nan;nan;nan;[4.75208573 2.07032132 0.85042773];[-118.21553891 -143.45901033   11.60559811];[[-0.2493215   0.64276833  0.72435327] [-0.89155188 -0.44439226  0.08746867] [ 0.37811908 -0.6239907   0.68385786]];269.9044919021402;-8.610070732262415;-17.855456232424043;263.8015264606528;-3.822439845148662;-15.748285093582888;264.29881742589964;270.6314567529707;271.4263148309516;242.42522378135868;271.42150095493645;-1688.6091235839365;-1904.2158285187431;182.49808392509942;2451.500257225805;-1554.712459588913;-1890.532759977227;136.41320548271554;0.02739136693296643;36.507853092810294;-266.7092625989628;-259.8869913570789;1502.7860710582695;1437.6810001744304;90.82867459571166;-90.04946948778685;2551.6160064689525;-105.8334666013879;-164.52961762077382;5.630282375804555;-106.87134102646309;-164.00196376888167;5.3389239745695845;5.686988376354563;7.388924227647594;25.06903251128115;14.388622713686255;25.821889475363545;14.228433348561282;nan;nan;nan;nan;[1.57395921 1.53479391 0.54472105];[-106.50818176 -164.8528142     5.2855201 ];[[-0.70275542 -0.04147518 -0.71022153] [ 0.1945705  -0.97144324 -0.13579522] [ 0.68430778  0.23361899 -0.69075686]];-84.01571354657517;79.86648968491953;-17.47941433562688;-81.49835772621299;74.87228610897056;-15.656073563328459;111.77188456259327;117.22980091618365;112.78312753995189;110.68700265454409;112.7547388390235;-731.5604346301259;490.6293303550641;362.7345896662739;861.6661007229538;-660.8122104546258;457.59660881498723;310.4851610789064;0.034673335945070334;28.840605403074132;47.39074588565244;46.7559234554077;615.3683791583421;548.1000757501846;47.94320770498859;82.66728385767253;952.6143983067007;26.064619380222243;25.055611650058733;-160.23914605343015;-153.90720617735698;2418.163111304324;2215.282080397423;66.10286501185205;105.32214869621211;33.67009239456263;45.92063966694253;13.559784672068306;nan;66.10286501185205;33.67009239456263;52.54308033978374;nan;156.9315396075637;81.61330009955122;338.22122486833973;581.0024997713596;141.0952768585564;864.826381440151;404.00606364434225;nan;-65.78483877600277;nan;764.8740499369795;618.5555788623956;
