

Insect numbers for this group are 46-47;
dt;xt_46;yt_46;zt_46;xt_avg_46;yt_avg_46;zt_avg_46;xxt_46;xpt_46;xp_46;wd_46;xp_avg_46;wd_avg_46;PCAsigma_46;PCAmu_46;PCAwt_46;vxt_46;vyt_46;vzt_46;vxt_avg_46;vyt_avg_46;vzt_avg_46;vavg_46;vv_46;vv_avg_46;vvt_46;vpvt_avg_46;axt_46;ayt_46;azt_46;aavg_46;axt_avg_46;ayt_avg_46;azt_avg_46;curvature_46;curveRadius_46;vxp_46;vxp_avg_46;axp_46;axp_avg_46;thetaToR_46;psiToR_46;aa_46;xt_47;yt_47;zt_47;xt_avg_47;yt_avg_47;zt_avg_47;xxt_47;xpt_47;xp_47;wd_47;xp_avg_47;wd_avg_47;PCAsigma_47;PCAmu_47;PCAwt_47;vxt_47;vyt_47;vzt_47;vxt_avg_47;vyt_avg_47;vzt_avg_47;vavg_47;vv_47;vv_avg_47;vvt_47;vpvt_avg_47;axt_47;ayt_47;azt_47;aavg_47;axt_avg_47;ayt_avg_47;azt_avg_47;curvature_47;curveRadius_47;vxp_47;vxp_avg_47;axp_47;axp_avg_47;thetaToR_47;psiToR_47;aa_47;xb__46-47;xb_avg__46-47;vxb__46-47;vxb_avg__46-47;axb__46-47;axb_avg__46-47;phi1to2__46-47;psi1to2__46-47;phi2to1__46-47;psi2to1__46-47;phiO1to2__46-47;phiO2to1__46-47;phi1to2__46-47;phi2to1__46-47;phiE1to2__46-47;phiE2to1__46-47;alpha1to2__46-47;alpha2to1__46-47;dphi1to2__46-47;dphi2to1__46-47;dpsi1to2__46-47;dpsi2to1__46-47;dphiO1to2__46-47;dphiO2to1__46-47;dphiE1to2__46-47;dphiE2to1__46-47;dalpha1to2__46-47;dalpha2to1__46-47;
434.916666667;-86.15255360016488;-151.1984174210899;14.29018990259057;-86.35966299406961;-151.4735100502782;14.30947605453147;0.0;0.0;0.3108091852281166;20.181565366969508;0.4431922817617074;20.23208241900614;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;-105.75821452775314;-225.85698094701263;13.49854384330132;-105.28971343893399;-222.77114675487712;13.638290926301261;0.0;0.0;77.01296542188209;23.10276939486539;73.90956953245762;23.13309224333932;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;77.19397484030077;73.77250078123733;;;;;;;;;;;;;;;;;;;;;;;;;;;
434.920833333;-86.52106132997125;-151.88280519072282;14.253934486708047;-86.36183066110868;-151.4366975286781;14.304788430051609;0.037173032566823645;0.037173032566823645;0.5930513716811457;20.20444071043655;0.42942512182734827;20.22716600417759;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];1.644517678298957;5.814953638692546;2.6347789201400023;-0.958767393322544;2.71503682310614;3.0674949788134125;4.207158816869918;6.592433858022058;7.1193206317569295;6.070807453113336;7.423364299122317;-445.1878705697464;492.5308537914157;411.5842018552701;708.1114327278071;-337.49674883314975;-553.632422480222;284.6206009156095;39.793616558228464;0.025129658635996015;2.307899338944442;4.4650649888764775;-78.59615854629882;570.9958025475506;49.80902551924205;154.15764098490277;781.1404721660285;-105.3901784220001;-223.83812725423104;13.60962393592618;-105.3889950299069;-221.94831378729134;13.60454667152344;0.8294875536032154;0.8294875536032154;74.96542940156061;23.13399177487353;73.14381258082199;23.10029645774165;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
