

Insect numbers for this group are 46-47;
dt;xt_46;yt_46;zt_46;xt_avg_46;yt_avg_46;zt_avg_46;xxt_46;xpt_46;xp_46;wd_46;xp_avg_46;wd_avg_46;PCAsigma_46;PCAmu_46;PCAwt_46;vxt_46;vyt_46;vzt_46;vxt_avg_46;vyt_avg_46;vzt_avg_46;vavg_46;vv_46;vv_avg_46;vvt_46;vpvt_avg_46;axt_46;ayt_46;azt_46;aavg_46;axt_avg_46;ayt_avg_46;azt_avg_46;curvature_46;curveRadius_46;vxp_46;vxp_avg_46;axp_46;axp_avg_46;thetaToR_46;psiToR_46;aa_46;xt_47;yt_47;zt_47;xt_avg_47;yt_avg_47;zt_avg_47;xxt_47;xpt_47;xp_47;wd_47;xp_avg_47;wd_avg_47;PCAsigma_47;PCAmu_47;PCAwt_47;vxt_47;vyt_47;vzt_47;vxt_avg_47;vyt_avg_47;vzt_avg_47;vavg_47;vv_47;vv_avg_47;vvt_47;vpvt_avg_47;axt_47;ayt_47;azt_47;aavg_47;axt_avg_47;ayt_avg_47;azt_avg_47;curvature_47;curveRadius_47;vxp_47;vxp_avg_47;axp_47;axp_avg_47;thetaToR_47;psiToR_47;aa_47;xb__46-47;xb_avg__46-47;vxb__46-47;vxb_avg__46-47;axb__46-47;axb_avg__46-47;phi1to2__46-47;psi1to2__46-47;phi2to1__46-47;psi2to1__46-47;phiO1to2__46-47;phiO2to1__46-47;phi1to2__46-47;phi2to1__46-47;phiE1to2__46-47;phiE2to1__46-47;alpha1to2__46-47;alpha2to1__46-47;dphi1to2__46-47;dphi2to1__46-47;dpsi1to2__46-47;dpsi2to1__46-47;dphiO1to2__46-47;dphiO2to1__46-47;dphiE1to2__46-47;dphiE2to1__46-47;dalpha1to2__46-47;dalpha2to1__46-47;
438.925;-84.68405492472124;-172.3728724156989;11.810010960496868;-86.16745458810513;-171.6357019755796;11.819715557505296;0.0;0.0;21.284757700674668;17.849419654822906;20.511252449754213;18.043102263452088;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;-64.69949939105496;-162.42739848868035;9.543377756962101;-62.41420630995839;-158.83247052695066;10.229449853665464;0.0;0.0;24.873529723040054;12.823193135781846;25.638200152013088;13.148298279845346;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;22.43730236883578;27.092348667839467;;;;;;;;;;;;;;;;;;;;;;;;;;;
438.929166667;-86.6148091281529;-174.32565646565553;11.270939446745388;-86.68936233460784;-170.9785471506058;11.854375757752772;0.8399056431094248;0.8399056431094248;23.22078485730351;17.598599415430485;19.898919173451677;18.136216035683645;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];-158.9035273934958;72.74057610071303;-8.554186049128454;-166.608801230597;119.20035437657833;-1.2448163098911678;204.86279969443893;174.97055903357628;206.80808508969466;167.68524895434965;210.49516309230134;-18149.7776802566;29632.431063662203;3102.7331294563533;7742.146431976397;-4573.711691641034;6211.724557818631;660.6593325639998;0.059388581564405685;16.838253645029738;-26.593547878596013;-62.66992134549662;-24008.40009387009;-2427.863909382262;54.418912356556355;89.75091991780174;34887.28068305209;-63.09927036967404;-159.5200037711757;10.165611580764732;-61.47549297748904;-157.51850639883443;10.456371850229178;1.6306986364918576;1.6306986364918576;25.078975632504438;13.185533181009731;26.32993917497373;13.229886263463786;[nan nan nan];[nan nan nan];[[nan nan nan]
