

Insect numbers for this group are 0-1;
dt;xt_0;yt_0;zt_0;xt_avg_0;yt_avg_0;zt_avg_0;xxt_0;xpt_0;xp_0;wd_0;xp_avg_0;wd_avg_0;PCAsigma_0;PCAmu_0;PCAwt_0;vxt_0;vyt_0;vzt_0;vxt_avg_0;vyt_avg_0;vzt_avg_0;vavg_0;vv_0;vv_avg_0;vvt_0;vpvt_avg_0;axt_0;ayt_0;azt_0;aavg_0;axt_avg_0;ayt_avg_0;azt_avg_0;curvature_0;curveRadius_0;vxp_0;vxp_avg_0;axp_0;axp_avg_0;thetaToR_0;psiToR_0;aa_0;xt_1;yt_1;zt_1;xt_avg_1;yt_avg_1;zt_avg_1;xxt_1;xpt_1;xp_1;wd_1;xp_avg_1;wd_avg_1;PCAsigma_1;PCAmu_1;PCAwt_1;vxt_1;vyt_1;vzt_1;vxt_avg_1;vyt_avg_1;vzt_avg_1;vavg_1;vv_1;vv_avg_1;vvt_1;vpvt_avg_1;axt_1;ayt_1;azt_1;aavg_1;axt_avg_1;ayt_avg_1;azt_avg_1;curvature_1;curveRadius_1;vxp_1;vxp_avg_1;axp_1;axp_avg_1;thetaToR_1;psiToR_1;aa_1;xb__0-1;xb_avg__0-1;vxb__0-1;vxb_avg__0-1;axb__0-1;axb_avg__0-1;phi1to2__0-1;psi1to2__0-1;phi2to1__0-1;psi2to1__0-1;phiO1to2__0-1;phiO2to1__0-1;phi1to2__0-1;phi2to1__0-1;phiE1to2__0-1;phiE2to1__0-1;alpha1to2__0-1;alpha2to1__0-1;dphi1to2__0-1;dphi2to1__0-1;dpsi1to2__0-1;dpsi2to1__0-1;dphiO1to2__0-1;dphiO2to1__0-1;dphiE1to2__0-1;dphiE2to1__0-1;dalpha1to2__0-1;dalpha2to1__0-1;
38.8041666667;-46.435102428636746;-164.11747978083702;5.266075364076627;-48.1564900952105;-166.06477338826386;4.473464927773854;0.0;0.0;42.963587105188005;6.2058628579097705;42.35619227294366;5.676106180324357;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;-112.36905991923533;-187.33480424356003;12.03252525489168;-111.94679033578645;-188.8974751809699;11.860078188402554;0.0;0.0;44.45593965113232;21.938418314479524;45.51564205553455;21.73550102007939;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;70.22902355653486;68.28255744314117;;;;;;;;;;;;;;;;;;;;;;;;;;;
38.8083333333;-46.939056061499386;-163.22289181858048;5.325243316873269;-48.67621874302216;-166.12705043269858;4.420019250124703;0.52616797515531;0.52616797515531;42.221402506572126;6.317324536667778;41.93442196211331;5.692455816164807;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-99.51775945962662;149.3647345354173;40.992178063196675;-137.2130877310933;83.49204523043309;22.78384815644111;162.22656008889902;184.1031423769421;175.25871486788208;154.886671716836;189.87237626105556;-31050.382933881545;-33958.46998793194;-10622.272964636692;9960.878246923727;-7811.841164406993;-6019.148979030363;-1401.4559002524657;0.3569453156313096;2.8015495825497942;-143.02586686987226;-147.6993942395239;-12126.193665503732;-3885.423773059768;59.02505361148385;94.88453865227298;47224.32262295784;-112.87186531631926;-189.77002432817739;11.399529816961163;-112.14017089626168;-190.55568499907395;11.684148274593433;1.6786921029775639;1.6786921029775639;46.7699605081984;21.413891600815074;47.03630024543452;21.611579010846405;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-41.71169624132551;-394.82134400735805;-25.010809282983992;-32.009949088461134;-405.3825988215626;-19.592409584568966;407.11613918057753;397.8056056267872;407.47267383937873;397.6794105422947;407.6372950999354;4480.074455555174;-34481.68997401653;918.7027722978436;5686.228695540664;2189.0298158186415;-4952.9297871283325;1734.886672732252;0.019518860403937455;51.232499198481605;366.55442415875274;370.77807410214723;27459.397632074284;3476.7042572073715;174.71068501502688;121.36089906747047;34783.64594713064;71.33570310300242;68.69633461606314;207.1682920882824;144.11951407452963;-28637.963947522974;-7680.9240199635615;53.73424999122473;-88.82314731618851;116.81520915274244;-97.81308864262151;nan;18.740661753988817;53.73424999122473;116.81520915274244;nan;98.07454739875362;112.75930360270857;291.5258941677693;;;;;;;;;;;
38.8125;-50.0619699619521;-170.28861945660861;3.1206265272484472;-48.82134150002501;-165.20991898682146;4.683027222650777;1.1030502226024619;1.49123993994811;42.53073479332481;4.649620030365831;41.443742947946035;5.958407417943148;[1.85627108 2.97280784 0.97748142];[ -48.93785511 -167.07739648    4.15233053];[[ 0.56527187  0.5804884   0.58608953] [ 0.81636933 -0.49561095 -0.29649773] [ 0.11835889  0.64606734 -0.75404785]];-171.68999553176016;59.12792589000782;15.00559376183368;-135.1133804389506;79.07993937991645;22.11946862335319;158.10924475865212;182.20519759297554;173.16898659187012;169.29734401265165;188.5598071687067;-3592.2903807184884;-9355.19816183624;-1851.2875000091835;7932.719177245947;-6791.00336724128;-4016.2116770633256;-824.8336657674757;0.2811337959688488;3.5570252112656195;-166.38279877781181;-144.02694474832407;914.8663497020817;-3835.778376244408;59.98940677438791;94.68101894019496;10190.757981343537;-110.0892293779502;-186.5197279378093;12.675761181972618;-112.35285916580521;-191.90145370696987;11.571961718793597;3.0449614085307695;3.0457749601795436;42.456047077119266;22.263716320436888;48.32524751942951;21.548666274295016;[1.18257328 3.98533963 0.68206233];[-112.20560403 -190.74773417   11.64899422];[[-0.5625507  -0.56337147 -0.60510271] [ 0.71040799 -0.70377076 -0.00521587] [ 0.42291513  0.43280399 -0.79613033]];-26.80715281801081;-449.8770565747003;-17.80830165675825;-31.606296050565533;-394.59923451636485;-18.63309614781749;396.30128198504593;451.0267454180765;396.7183775038167;450.15590731658847;396.880756982088;2674.1063876316903;8054.947941721384;2538.500888290104;5241.632536101424;1960.5414028946846;-4573.262703656062;1648.1071853496778;0.018903512549287654;52.90022144787495;407.01372955949506;361.23200618661895;-8038.931039740036;3277.708535191055;174.6879024743901;120.41317114429084;8858.725533397219;62.91280754976644;69.8081292701432;122.31742094390553;138.96505883934432;-12090.45420175621;-5886.225882927219;54.671084809262624;-88.90044637072079;118.79409320421338;-97.81616309786055;nan;18.995366472283276;54.671084809262624;118.79409320421338;nan;99.7987267319301;114.66049158365053;293.4819956786035;-776.4214460970784;372.33745290322713;17.856163776047985;34.17615875620721;nan;-119.47796054271831;nan;491.8154134459463;385.1642370552739;443.67273122235497;
38.8166666667;-50.5907343541876;-170.25124692016675;3.131578886568221;-49.50553340518638;-164.8823443115691;4.761620733984947;1.8168902394633037;2.2538674184583343;42.05986698439788;4.729486155566585;40.74253973819676;6.121392171687687;[1.65793734 3.88954323 1.13517535];[ -49.27040339 -165.22218022    4.63592271];[[ 0.38792987  0.64160405  0.66170587] [ 0.91708406 -0.34037067 -0.20761657] [-0.09201764 -0.68738057  0.7204448 ]];-178.77892630153264;34.179338190468464;10.199564904983067;-140.22326533748563;65.98297354248874;19.75682782446327;156.22627559121148;182.30239376628663;173.2168192183808;168.0535696462296;186.5969921319124;189.6036112333896;-2620.1239339265026;-455.6063512761587;6707.727349005255;-5778.160307148908;-3357.8703738615072;-575.4791098077087;0.2293669170205181;4.3598266610984036;-162.0692030213716;-142.55130213162616;1155.659613387019;-3248.248229499797;65.01663301853978;93.40553950709194;2666.191310812187;-112.06951295501662;-192.62867433364727;11.509428228401788;-112.48776836493967;-193.84586286580455;11.475724863901734;4.992687190832657;4.997233133241611;48.71334447218089;21.460371217545852;50.09092044675989;21.500358936950963;[1.63065795 6.81268182 0.96456369];[-112.7552989  -194.04722899   11.25937573];[[-0.57087731 -0.57111533 -0.58985284] [ 0.70929292 -0.70490272 -0.00396452] [ 0.41352467  0.4206417  -0.80750102]];-19.621647704521457;-422.91030669294645;-10.7849845385135;-29.498782527284526;-384.56107588919497;-15.677791830668502;386.0093164890363;423.50260029574594;386.49872915935606;422.688872339286;386.6417160423565;774.936066839669;4889.092001508289;832.6913284633116;4099.581873269847;1605.6666906600929;-3453.1746710562634;1517.8902151746152;0.01671888638872971;59.81259617112449;380.76889066561995;351.7013072713999;-4558.591629306595;2459.0541898354227;175.03528055627945;117.90026003604329;5019.6734311506025;65.95891020544383;70.42273705013353;89.32228484599985;124.38725133149195;-3747.2111252183686;-4962.7586108265;51.28722795588546;-88.8480819350334;120.34626711246368;-97.67581488630151;nan;18.409149777438003;51.28722795588546;120.34626711246368;nan;101.93711733502568;116.30386097442525;295.3815476687431;-721.1674024643561;359.90280794633634;38.581167288585256;32.95594948618333;nan;-88.95264412317496;nan;448.8554520695117;361.3605780498461;412.8281750648883;
38.8208333333;-50.66241275533632;-167.50674441459506;3.918128537727199;-50.25209146278959;-164.71718627107143;4.808073837332717;2.513861422707812;3.0198856966501553;40.625093540505425;5.477138704365261;40.05721962479768;6.2631756730082735;[1.78385756 4.21785706 1.1866076 ];[ -49.77041636 -163.96210591    4.95518138];[[ 0.00744734  0.70685998  0.70731429] [-0.99632496  0.06560324 -0.05507076] [ 0.08532943  0.70430475 -0.70475081]];-181.30496123047217;18.201615464656594;7.468542770352505;-145.59817234399716;54.362496684889514;18.102092824066364;156.46659260154559;182.36931458833428;174.6020088528828;169.43344618310792;186.23349207619137;-1402.1003771239675;-5049.182974466498;-855.2842733473876;6107.719457948246;-5248.480177501061;-3095.3994284285454;-419.7560980644355;0.19660568531004316;5.086322902733054;-157.20900865212212;-141.77100603255457;1177.2336838542044;-2890.8843257705207;69.66928746732363;92.47345285055265;5309.580526313627;-113.62835258697373;-197.48544001692682;10.627726611522789;-112.57625210595529;-195.6504291784255;11.423559204987287;6.796260636168793;6.804720396001841;53.722761077144945;20.864808553814132;51.717028599091776;21.487516509697567;[1.66717222 8.10648475 1.04164515];[-113.12441763 -196.83307065   10.96284047];[[ 0.57082143  0.57203009  0.58901992] [ 0.71878651 -0.69489115 -0.02173117] [ 0.39687385  0.43578419 -0.80782627]];-15.421275774525919;-399.4685029304821;-5.937296335975741;-28.267194100272693;-376.1939762019971;-12.83672131067092;377.4728114804814;399.810145028632;378.04602977746447;399.0869171837512;378.174881481043;1241.2424595606299;6362.9738044844335;1494.1990087563613;3452.7871982912334;1273.4839480574271;-2877.3067312817843;1421.6483548488452;0.014891911027392048;67.15054892287557;358.80323384160386;344.07075416222443;-5984.923646229528;2104.3911257071145;175.28236312704945;114.35066808896637;6652.875254935998;70.06033453538835;70.82744111134235;67.3146908512369;112.2919287628174;-6816.433992275432;-4327.729208928865;48.20090609178734;-88.7516450059204;121.8969053117401;-97.53136177489218;nan;17.999716801094014;48.20090609178734;121.8969053117401;nan;103.89718851064609;117.87019355911096;297.17926843878956;-648.2462336079581;335.83980348740715;59.048918598125454;27.818902224736224;nan;-64.19774357835233;nan;400.0375470657582;328.4049203428434;370.87665922007153;
38.825;-49.905196467935845;-161.44434725810737;5.570642900251798;-50.9953577910324;-164.59751649331523;4.846617108193135;3.217336653181804;3.7737101285548116;38.90589444708243;6.924013901716491;39.391963046352075;6.397372071045259;[1.88502481 5.11537745 1.43282255];[ -50.21954134 -162.35703661    5.40216026];[[-0.36736253  0.66437179  0.65088778] [ 0.92792488  0.2142173   0.3050678 ] [-0.06324702 -0.71604544  0.69518252]];-186.00807354433846;-5.576574860876097;3.3014556071162917;-150.76255491656028;43.3860082552673;16.671970881863853;157.76453432372148;186.12093170834046;176.20045407898544;169.5845658694774;186.27467207672825;-855.393533529829;-6364.348381778516;-1144.9175650046338;5546.783298003546;-4786.012182815823;-2792.967349648629;-245.4093004479196;0.16310988903870757;6.130836124612225;-150.21185925778468;-141.060396876011;2181.398025425808;-2601.2148794721015;74.03769952282428;91.74189896354734;6522.841762031914;-112.35006397947927;-197.05396644524416;11.159998473080364;-112.65128209581067;-197.3701154215789;11.38584999274746;8.515094460326507;8.526455642477476;52.6765135584295;21.21768779728305;53.263994535639874;21.48595257702901;[1.64103484 9.27117342 1.0004618 ];[-113.420381   -199.50481545   10.80788756];[[-0.57696298 -0.56799982 -0.58693264] [-0.5876422   0.7877605  -0.18468904] [-0.56726569 -0.23834765  0.78828931]];-11.562647104492587;-371.05394473524774;-0.29532492121420517;-27.321557033740593;-368.19296236759897;-10.105427880890474;369.34353207878434;371.2341739771009;369.9931375659622;370.45853754380903;370.109436704686;610.8993020528429;7276.014129217911;1213.947270326751;2910.9096672701676;944.515478076696;-2405.7324289522962;1339.3047013162286;0.013157116284629358;76.00449660601069;332.76750333848486;336.8924118590949;-6512.226995257747;1842.9624509413625;175.4763252822673;110.23983634956078;7401.8408211039705;72.10164597917735;71.16708942385016;38.829911835330726;101.14189907227055;-6856.25993534941;-3664.0272642767563;45.27749960201617;-88.52657220762855;123.34545717868298;-97.40118197391666;nan;17.667877743078254;45.27749960201617;123.34545717868298;nan;105.67757943560473;119.31519912484046;298.8217824609503;-507.682569476912;329.1304303306742;57.386647546059486;28.631610741042472;nan;-28.24777505865076;nan;357.37820538932493;313.72468051477733;345.80858167076406;
38.8291666667;-50.29835171703151;-159.7239318672883;6.119163426199776;-51.76296613971011;-164.5655061421993;4.870311693752318;3.9258068075669645;4.542350924325573;37.99792854507274;7.4934814889585875;38.74714455269674;6.521375778089823;[2.60241128 4.74550768 1.32382296];[ -51.04334958 -162.12360149    5.44983255];[[-0.33696755  0.67153319  0.65992124] [ 0.93980015  0.19760289  0.27879881] [-0.05682031 -0.71414023  0.69769275]];-179.55174498765555;-11.296669215805155;1.1941949504968687;-155.49078185131526;33.76596185948317;15.686174654880556;159.88614541708358;179.9107277653648;178.14698770402168;165.89673224235156;186.68437717692044;3954.431240735817;3618.7030914019015;133.43244982529035;5235.645086548199;-4526.530756867537;-2628.6305734676275;-113.13747239425768;0.13939547877928501;7.173833819842698;-142.51042482622765;-140.43666673735635;1515.2905017253495;-2418.0378948654834;77.80804708357984;91.22050111941086;5361.9346061002525;-115.90900813644856;-207.53796562264216;9.410660520239318;-112.70476273740967;-198.97933336951266;11.374081735520825;10.121984946033198;10.136605037675364;63.68185591268557;20.110186990999395;54.70705554777164;21.505599286018104;[1.66652923 8.8551116  1.00231181];[-113.11956012 -200.5154307    10.97719783];[[ 0.59576072  0.52436527  0.60836685] [ 0.43720465 -0.8471343   0.30201916] [-0.67373679 -0.08604967  0.73394427]];-12.915487686648982;-359.8451819382933;-1.9493419944430144;-26.88280339725122;-360.8804824402029;-7.579440045991778;361.95974311541835;360.0821638468069;362.69128230536137;359.61715998226344;362.55311290932354;-1260.2627814873629;-1895.8079866691974;-2007.8754654744785;2606.7095043303843;649.2187653035526;-2180.160751073055;1272.929115946627;0.011799965964552015;84.74600714985748;323.1446987910262;330.548540890654;1893.2808124668143;1780.4695454031923;175.57433692482164;105.70084142801231;3035.4429801225606;81.25130160720494;71.38839686843596;36.44425606918426;91.82231933952957;5711.145167587543;-3133.783120770392;42.79885414505466;-88.25957068426938;124.69557034080167;-97.29953758968605;nan;17.464735604607775;42.79885414505466;124.69557034080167;nan;107.23083473619388;120.6069012286345;300.2699072656233;-483.7727089165028;323.03668966156766;83.20931330842787;46.05434261963728;nan;-20.649746348280935;nan;343.6864360098499;320.32348092518305;344.1954607218795;
38.8333333333;-50.64792859506643;-158.1030983206515;6.5423231921510165;-52.54542507056846;-164.6439879504892;4.8741292382524355;4.630541368760702;5.3287451933525425;37.24592298970592;7.934460798581372;38.14019755253727;6.629298287099252;[3.68065111 4.865356   1.37234284];[ -52.108712   -162.79893045    5.25225101];[[ 0.17514638  0.69365819  0.69868595] [ 0.98365233 -0.15345663 -0.09422932] [ 0.04185505  0.70376799 -0.70919586]];-165.79822593526933;8.37394521629951;5.869668974967169;-159.41116869692905;25.694930036383546;14.94589647650618;162.15896508174274;166.1132977688538;179.87335965094826;161.56558106909048;187.14065724765052;2647.2579044029717;5823.1918360021855;2110.7950819203297;5066.4335412953915;-4383.77127534255;-2539.9203167986125;-10.149786113508345;0.12270686282105595;8.149503434525135;-139.48980474050725;-139.8419134679721;-65.39286058191904;-2303.4507813456707;80.8827599394213;90.85114034083043;6735.947850834771;-113.38919653480814;-203.26096950672502;10.416213075046358;-112.7476374883481;-200.4622316277058;11.383388951737341;11.602248939858073;11.620152176358175;58.66397526805378;20.710811982013475;56.03705706346042;21.54283482643997;[1.58422071 9.03492472 0.94367396];[-113.0398605  -201.92688641   11.02341284];[[ 0.6094659   0.4931524   0.62076729] [ 0.39476463 -0.867794    0.30181859] [ 0.68754069  0.06110883 -0.72356997]];-17.17616635055988;-359.9317028371547;-5.535353392090302;-26.630606000321297;-354.4080037758426;-5.412001929391024;355.44832547250206;360.3838114218385;356.2433980832904;360.2231731747726;355.88434202666974;-784.8629771877501;1854.2779552173772;286.58999460724226;2449.5444998914195;394.9866228108064;-2086.5851669535264;1220.8260178249577;0.010823608552945415;92.39062879152917;325.0248737746722;324.99422664161796;-990.7968203196638;1814.68808025487;175.61530987676807;101.45475793911643;2033.8363880052239;77.39965798095795;71.4906720224779;58.10919693595043;84.11945343661303;4688.026448451319;-2709.602647319363;41.046811523042145;-88.04835014474475;126.08821076477177;-97.16258521774132;nan;17.43247961758951;41.046811523042145;126.08821076477177;nan;108.65573114718227;121.92957146246346;301.70352064153985;-477.9665817038027;307.45990186583055;108.40188921475763;50.31129073913293;nan;-17.65331710371158;nan;325.1132189695417;307.50301550010863;323.6062067488185;
38.8375;-52.39299488590196;-161.00059331308876;5.602850290437701;-53.25923068127382;-164.659645052331;4.880263318339791;5.308279576253149;6.042748849961562;36.453104707513035;7.276584368186838;37.55955767914491;6.729535943181395;[3.94452491 5.19708172 1.46392695];[ -53.06890604 -163.20203766    5.11504659];[[-0.35361229 -0.65989228 -0.66294836] [-0.93527715  0.26054251  0.23952923] [ 0.01466274  0.70474093 -0.70931321]];-164.36597491057935;6.424863888638948;6.424312978824008;-164.48347903254643;15.86625652943712;13.596726058251107;165.80537967874014;164.61690187080617;181.43778891521438;161.0950722142222;187.0131596855674;-1959.7774125471392;-6758.750873268121;-1844.5659600654674;4562.470251227795;-3914.8823203283846;-2340.0215935697115;118.87031987144522;0.09862200479453982;10.139724923289783;-137.04124156241943;-139.5569573727203;1240.7031860644997;-1971.497265109829;84.5088486655935;90.45321363975297;7274.878999314338;-115.44346981970159;-209.90606339361472;9.433721063604537;-112.81239180146507;-201.97804321899827;11.357837218900467;13.11879461255189;13.137561413319267;65.5727503548869;20.107511381516417;57.399928037696704;21.548893853798152;[1.57790942 8.60659044 0.92258873];[-113.0582744  -203.70851837   11.0001667 ];[[ 0.63535126  0.45359535  0.62496403] [ 0.28386968 -0.88982826  0.35724457] [ 0.71815513 -0.04956745 -0.69411547]];-14.098850728762164;-343.0265742001008;-2.0706483407969256;-25.70437984844373;-348.3078848790952;-3.0075446219679973;349.26801046903114;343.3224370528096;350.0854289101918;343.0877425873428;349.57376802128357;2261.974475649245;6260.183790572618;1376.4684300143153;1907.6808914167223;118.2637448225724;-1520.2573225241906;1146.332300621692;0.009688098647050733;103.21942792195057;309.3071492763297;319.4505219160309;-6553.71093888697;1444.1762619113122;175.75066001699093;96.65537817778143;6797.1387332511395;79.88606238922794;71.69209900234581;49.640374900646385;74.13038595480572;-8753.061025389994;-2205.1643122006526;38.767414904084035;-87.56615974003252;127.38754275464791;-96.9157514011891;nan;17.292654385038777;38.767414904084035;127.38754275464791;nan;110.09488836960914;123.27626356967754;303.1382027716388;-384.4112922250704;296.91321903734985;105.36238894225194;41.17626826277337;nan;7.854937575681354;nan;289.05828146166806;284.822619771019;292.0954592474784;
38.8416666667;-51.759787691878856;-154.8173346197758;7.515633635355911;-53.927076953362295;-164.5742050736867;4.923043146377159;5.976921211003046;6.717395977562443;35.507870129137;8.995929610592501;36.97778251303311;6.858524267646896;[4.15788291 5.45499326 1.50928916];[ -54.06816945 -163.64353503    5.00073948];[[-0.42027174 -0.64367032 -0.63957813] [-0.90720078  0.28335246  0.31096323] [ 0.01893176 -0.71091484  0.70302325]];-175.2975480020564;-18.05520246971003;1.9534536182886741;-168.03352513474135;7.568652522163912;12.714281495473417;168.68373669134542;176.2357417006956;182.73373847872875;167.08116353198776;187.28015809559972;-3287.3776713583525;-4991.680978726427;-301.44653298853126;3973.4540160610845;-3529.2236340754357;-1790.461039295217;356.60429778849846;0.06852458717417491;14.593302072119208;-135.7137658962546;-138.61408662445876;-603.5148663078396;-1840.2939026136935;87.42833991612021;90.1945206164395;5984.530136925997;-115.12090397288787;-212.12910835968017;9.942633111683378;-112.8907722079361;-203.4616624846819;11.337261006803258;14.604108716314341;14.623392155406165;67.39287150611318;20.603031435646326;58.745597678249204;21.5611918644204;[1.62927266 8.00153298 1.02346412];[-112.96230161 -205.22705566   11.09344301];[[ 0.66417233  0.39804119  0.63280197] [-0.17944788  0.90660519 -0.38192342] [ 0.7257228  -0.14010799 -0.67356972]];-9.859054861424843;-326.0257068020136;3.49236386250935;-25.34218060264556;-341.21869743532517;-0.8890680907270612;342.159635315487;326.1934381066873;343.014068735711;325.7324764088241;342.3406148800762;-226.8724593319339;1900.2325605000128;1293.777427570762;1689.875993669723;-171.16478282707624;-1281.932753323753;1087.6727021750498;0.009341591272518714;107.04814317254713;292.8193807931071;313.2925650198327;-1360.41793304939;1377.0281989047478;175.7498624174596;92.00373811292575;2310.0248762468714;85.47023336839342;71.97491533027745;22.71579867772247;66.06438227478357;-4170.735561600457;-1402.9180268213797;37.06375667551068;-87.14500106795515;128.65037661365355;-96.7433244615819;nan;17.285368641725256;37.06375667551068;128.65037661365355;nan;111.36500797192829;124.49209659163088;304.4002390311132;-323.77497984555185;302.2384159154832;91.3829745045866;41.02978045175411;nan;31.680940929596442;nan;270.55747498588636;274.48665054247465;274.9301784320457;
