

Insect numbers for this group are 23-22;
dt;xt_23;yt_23;zt_23;xt_avg_23;yt_avg_23;zt_avg_23;xxt_23;xpt_23;xp_23;wd_23;xp_avg_23;wd_avg_23;PCAsigma_23;PCAmu_23;PCAwt_23;vxt_23;vyt_23;vzt_23;vxt_avg_23;vyt_avg_23;vzt_avg_23;vavg_23;vv_23;vv_avg_23;vvt_23;vpvt_avg_23;axt_23;ayt_23;azt_23;aavg_23;axt_avg_23;ayt_avg_23;azt_avg_23;curvature_23;curveRadius_23;vxp_23;vxp_avg_23;axp_23;axp_avg_23;thetaToR_23;psiToR_23;aa_23;xt_22;yt_22;zt_22;xt_avg_22;yt_avg_22;zt_avg_22;xxt_22;xpt_22;xp_22;wd_22;xp_avg_22;wd_avg_22;PCAsigma_22;PCAmu_22;PCAwt_22;vxt_22;vyt_22;vzt_22;vxt_avg_22;vyt_avg_22;vzt_avg_22;vavg_22;vv_22;vv_avg_22;vvt_22;vpvt_avg_22;axt_22;ayt_22;azt_22;aavg_22;axt_avg_22;ayt_avg_22;azt_avg_22;curvature_22;curveRadius_22;vxp_22;vxp_avg_22;axp_22;axp_avg_22;thetaToR_22;psiToR_22;aa_22;xb__23-22;xb_avg__23-22;vxb__23-22;vxb_avg__23-22;axb__23-22;axb_avg__23-22;phi1to2__23-22;psi1to2__23-22;phi2to1__23-22;psi2to1__23-22;phiO1to2__23-22;phiO2to1__23-22;phi1to2__23-22;phi2to1__23-22;phiE1to2__23-22;phiE2to1__23-22;alpha1to2__23-22;alpha2to1__23-22;dphi1to2__23-22;dphi2to1__23-22;dpsi1to2__23-22;dpsi2to1__23-22;dphiO1to2__23-22;dphiO2to1__23-22;dphiE1to2__23-22;dphiE2to1__23-22;dalpha1to2__23-22;dalpha2to1__23-22;
95.4125;-15.60923313394435;-141.6598043004915;4.85893761054912;-16.108323247107116;-142.4303231011631;4.835176302617057;0.0;0.0;72.09804651267234;1.4075268063844883;71.51530187412035;1.4612672752392373;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;-71.44420496860977;-214.3241063614591;11.501114094606734;-68.76473508121205;-208.66396030690237;12.810911104179938;0.0;0.0;64.82613173704213;16.43398238256328;60.059543260220266;17.294299890114267;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;91.87906933698659;85.01089631026743;;;;;;;;;;;;;;;;;;;;;;;;;;;
95.4166666667;-15.7724307988819;-141.98112010629183;4.783379063275376;-16.492053048295894;-143.01604192797674;4.891574980284307;0.7024926442653558;0.7024926442653558;71.90540954303809;1.3589540685754466;71.07087197559213;1.5764950364095818;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];-97.02292276856438;-157.85549316066212;16.705746903592694;-110.93195241188401;-184.77019582662825;18.04150269841474;216.26700892956364;186.04001247892228;216.29495059347926;186.01336146233353;215.97140294381194;-12018.308202565322;-20621.70415703394;1402.0938581989058;9952.95675602115;-4611.9599660540525;-8795.587880223302;654.8337957151693;0.012813635044442885;78.04186684977324;-105.91913411752925;-119.10596005606598;-12911.426274855658;-4373.982757184551;148.68926475817784;82.08941895575873;23909.418260996623;-68.3382386139682;-205.58138279934713;13.22955812111853;-68.66885636877723;-210.16507807036209;12.706443535305006;1.5077999669117594;1.5077999669117594;57.20830251739099;17.606641867236487;61.527230393568686;17.2007807585504;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];9.70509491442529;-314.9447942818403;-14.752944679542981;17.237320976049148;-336.33172598862154;-11.55503821583003;336.9713252623817;315.4394738919756;337.100319760571;315.34791697027833;337.21990720587405;7918.23142701205;-24390.051668530174;1474.835930284956;6574.316327509944;1576.2122241774646;-6285.559234939951;1108.5735440549104;0.01606278583428383;62.25570149018834;306.1398879553558;328.7208588069341;25451.18143317354;6507.651188734455;176.46927830813559;-123.78559712265435;25685.56307240611;82.9427242532784;85.43984025153566;64.51498862293205;48.11551762223083;-8495.118040237614;-5178.01869417468;6.454159455067654;86.54606609737931;139.03881189416978;-100.15716084984139;nan;4.137096021199019;6.454159455067654;139.03881189416978;nan;134.90171587297075;155.1434242132455;315.50809020230537;;;;;;;;;;;
95.4208333333;-16.46623828654939;-142.87738478720752;4.851111741005056;-16.79198963446191;-143.49476530089387;4.949011305419037;1.270194998269694;1.2703279680547976;71.1028149540557;1.530899985561161;70.74162060318297;1.6801119406908818;[0.77570858 1.24125136 0.15719762];[ -16.50379194 -143.04232531    4.88505607];[[-0.59562498 -0.60929824  0.52343724]
 [-0.44109713 -0.29650073 -0.8470659 ]
 [ 0.67131528 -0.73542027 -0.09215646]];-130.58773713638584;-218.53165597331193;20.781191896377393;-110.23974655593888;-184.43758251382576;17.899530128595792;215.61636473859406;255.42337342043274;215.66109866573123;255.37067338798002;214.1748010788039;-4092.8026940036702;-8502.853993066488;554.1197383395569;8878.047552525253;-4084.8431540414335;-7859.672685594915;599.4414292436575;0.011692423125803993;85.5254714305627;-140.00659599318396;-117.7522568789253;-3450.5554254739436;-3826.4429282501033;148.80361924458663;82.09277357637619;9452.862455566987;-67.99377572568326;-208.05905174641623;13.073491465726548;-68.6971531211043;-211.26562884802405;12.632170537245488;2.6086768119991945;2.6112170225373124;59.672338145880495;17.44400074617827;62.581882865663395;17.147486637074838;[1.31638442 3.940322   0.63507672];[ -68.83570419 -211.0626621    12.57525872];[[-0.55005804 -0.53765371 -0.63903415]
 [ 0.68543789 -0.72778871  0.02232694]
 [ 0.477086    0.4257371  -0.76885426]];27.52714601336211;-374.14011284078276;-9.170030705194163;15.817585140825276;-335.0917028190089;-11.485215268186575;335.66137023432833;375.2634504815102;335.8130249571108;374.90541613601494;337.19712382616206;636.3531004857659;-4023.701239787393;1204.9627774048886;5212.605777958172;1337.006391060031;-4915.458850126973;1105.4126828365836;0.014967148974513058;66.81299168618277;367.7322087531763;327.25617461017697;4113.132549807457;5129.263453140017;176.66144383335242;-125.9373032096368;4248.182226611254;83.49457677274647;85.78239504823011;34.618967960260186;48.63672084841213;-5854.971877858193;-5068.925524169399;5.957591682216065;87.01507136411111;139.880869603858;-100.20689478443286;nan;3.8228786094730505;5.957591682216065;139.880869603858;nan;136.05799099438497;154.7612109268027;316.5423134372104;-38.76752548796036;199.31966889719715;-42.52354343124549;34.048406366196865;nan;-5.285783871469189;nan;204.6054527686633;41.66652035355336;286.15822935426615;
