

Insect numbers for this group are 47-46;
dt;xt_47;yt_47;zt_47;xt_avg_47;yt_avg_47;zt_avg_47;xxt_47;xpt_47;xp_47;wd_47;xp_avg_47;wd_avg_47;PCAsigma_47;PCAmu_47;PCAwt_47;vxt_47;vyt_47;vzt_47;vxt_avg_47;vyt_avg_47;vzt_avg_47;vavg_47;vv_47;vv_avg_47;vvt_47;vpvt_avg_47;axt_47;ayt_47;azt_47;aavg_47;axt_avg_47;ayt_avg_47;azt_avg_47;curvature_47;curveRadius_47;vxp_47;vxp_avg_47;axp_47;axp_avg_47;thetaToR_47;psiToR_47;aa_47;xt_46;yt_46;zt_46;xt_avg_46;yt_avg_46;zt_avg_46;xxt_46;xpt_46;xp_46;wd_46;xp_avg_46;wd_avg_46;PCAsigma_46;PCAmu_46;PCAwt_46;vxt_46;vyt_46;vzt_46;vxt_avg_46;vyt_avg_46;vzt_avg_46;vavg_46;vv_46;vv_avg_46;vvt_46;vpvt_avg_46;axt_46;ayt_46;azt_46;aavg_46;axt_avg_46;ayt_avg_46;azt_avg_46;curvature_46;curveRadius_46;vxp_46;vxp_avg_46;axp_46;axp_avg_46;thetaToR_46;psiToR_46;aa_46;xb__47-46;xb_avg__47-46;vxb__47-46;vxb_avg__47-46;axb__47-46;axb_avg__47-46;phi1to2__47-46;psi1to2__47-46;phi2to1__47-46;psi2to1__47-46;phiO1to2__47-46;phiO2to1__47-46;phi1to2__47-46;phi2to1__47-46;phiE1to2__47-46;phiE2to1__47-46;alpha1to2__47-46;alpha2to1__47-46;dphi1to2__47-46;dphi2to1__47-46;dpsi1to2__47-46;dpsi2to1__47-46;dphiO1to2__47-46;dphiO2to1__47-46;dphiE1to2__47-46;dphiE2to1__47-46;dalpha1to2__47-46;dalpha2to1__47-46;
434.870833333;-103.78958177679021;-236.30008295830163;15.590775442555923;-103.60093310570572;-234.21882883434014;15.42331376123781;0.0;0.0;86.74807582788273;25.075070821693643;84.6733228786699;24.85286734042512;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;-86.30205583428696;-151.39787597764575;14.314858075006569;-86.31902298145141;-151.14714776914633;14.329498729255977;0.0;0.0;0.16471957250635763;20.228696259543348;0.5681263278945978;20.24165832152192;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;86.69386528990773;84.86246505595179;;;;;;;;;;;;;;;;;;;;;;;;;;;
434.875;-102.90445159042426;-232.80310003233728;15.806257843095622;-103.98947566154563;-234.47469694339912;15.145968873254832;0.5416216334511712;0.5416216334511712;83.1485575716969;25.11944041472827;85.00416759595086;24.632949078531134;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
 [nan nan nan]];-27.68668875482507;164.39322334518297;-28.1181535495353;-36.893500831854325;181.48567721832103;-34.321819821587;188.35118463892954;169.06305088652877;191.505305625007;99.82320832794461;200.79423271686392;-9444.554258795753;10023.167853820616;-7190.601857086976;14130.03622090958;687.7606920030402;14112.869454299922;108.74097958173996;0.12260629798969609;8.156187866336529;-153.81697379666156;-168.05935509809942;-7657.626603260216;-13784.85999816527;15.517361412103604;48.12743673913527;15536.030832884653;-86.56447891058122;-151.63686727310267;14.147225300132092;-86.25619478265943;-151.0254621511284;14.368347237173072;0.14235160260155827;0.14235160260155827;0.4333099113130109;20.100674470584835;0.6191172206171791;20.2700621976491;[nan nan nan];[nan nan nan];[[nan nan nan]
 [nan nan nan]
