

Insect numbers for this group are 4-5;
dt;xt_4;yt_4;zt_4;xt_avg_4;yt_avg_4;zt_avg_4;xxt_4;xpt_4;xp_4;wd_4;xp_avg_4;wd_avg_4;disSTL_4;disSTL_avg_4;disSTLz_4;disSTLz_avg_4;PCAsigma_4;PCAmu_4;PCAwt_4;vxt_4;vyt_4;vzt_4;vxt_avg_4;vyt_avg_4;vzt_avg_4;vavg_4;vv_4;vv_avg_4;vvt_4;vpvt_avg_4;axt_4;ayt_4;azt_4;aavg_4;axt_avg_4;ayt_avg_4;azt_avg_4;curvature_4;curveRadius_4;vxp_4;vxp_avg_4;axp_4;axp_avg_4;thetaToR_4;psiToR_4;aa_4;xt_5;yt_5;zt_5;xt_avg_5;yt_avg_5;zt_avg_5;xxt_5;xpt_5;xp_5;wd_5;xp_avg_5;wd_avg_5;disSTL_5;disSTL_avg_5;disSTLz_5;disSTLz_avg_5;PCAsigma_5;PCAmu_5;PCAwt_5;vxt_5;vyt_5;vzt_5;vxt_avg_5;vyt_avg_5;vzt_avg_5;vavg_5;vv_5;vv_avg_5;vvt_5;vpvt_avg_5;axt_5;ayt_5;azt_5;aavg_5;axt_avg_5;ayt_avg_5;azt_avg_5;curvature_5;curveRadius_5;vxp_5;vxp_avg_5;axp_5;axp_avg_5;thetaToR_5;psiToR_5;aa_5;xb__4-5;xb_avg__4-5;vxb__4-5;vxb_avg__4-5;axb__4-5;axb_avg__4-5;phi1to2__4-5;psi1to2__4-5;phi2to1__4-5;psi2to1__4-5;phiO1to2__4-5;phiO2to1__4-5;phi1to2__4-5;phi2to1__4-5;phiE1to2__4-5;phiE2to1__4-5;alpha1to2__4-5;alpha2to1__4-5;dphi1to2__4-5;dphi2to1__4-5;dpsi1to2__4-5;dpsi2to1__4-5;dphiO1to2__4-5;dphiO2to1__4-5;dphiE1to2__4-5;dphiE2to1__4-5;dalpha1to2__4-5;dalpha2to1__4-5;
48.3583333333;-188.08963985558808;-327.78370168429177;19.2953335632226;-185.1240922675626;-327.01224812438744;19.984035968223438;0.0;0.0;203.7190904484262;41.21905901693855;201.1145527525705;41.49985543666856;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;-158.08437457433928;-271.49492095616574;21.075982187677752;-154.12492534413357;-265.10250440156847;22.00756704851269;0.0;0.0;140.0831539400363;38.18688239886904;133.5106195986036;38.4928557429973;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;63.811546682249755;71.297941220078;;;;;;;;;;;;;;;;;;;;;;;;;;;
48.3625;-187.74932243448265;-326.792264382277;19.282351598254294;-184.64913184286505;-324.7904482259127;19.949536876055433;2.2722615125138215;2.2722615125138215;202.69022645828684;41.146457544709484;199.06059756591398;41.36965074462764;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];120.25744376141176;518.9738385348805;-8.214311425392276;124.2313383937629;509.965138116901;-8.160660965401313;524.9423434255307;532.7881124573358;525.0421170617933;532.776902181644;525.0659408477687;995.6832787945528;-2262.094075274901;11.344166291600967;2446.762259338918;986.4556200387906;-2239.062306087946;12.282217849377634;0.005401598258954956;185.1303914248279;-487.2200599076402;-483.4295015008977;921.1886831126811;927.5422111583667;13.71940405632254;-86.34862015122587;2471.5548723776565;-154.92294052606212;-267.6493385387451;21.831838910998655;-152.92318650560438;-265.03835726287457;22.061548900690052;1.204659757689536;1.204659757689536;135.20832783072646;38.46209515147709;132.62739445489862;38.387271510559174;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];294.3376413150519;4.767864438016892;11.426896494146767;297.62189065870984;-1.630300535465377;10.482410576594381;297.8108940428427;294.5979524533315;298.00432117599524;294.49366799544043;297.9876858710961;905.5390555558898;-1662.723401185058;-241.03997653746964;1844.7634517056736;855.3042616385482;-1617.2937552127646;-236.57498202845454;0.0184292379607227;54.26160333548513;-193.7063918021144;-182.4820838454662;2875.033898039447;2816.8928637542767;90.31365630755124;-89.98895449285146;1908.5990569720618;67.69015373072241;69.09467784179532;-478.19578348845255;-447.9930768861652;7896.546912239861;7657.160124939421;15.948403174551022;79.90762118679837;119.12056391013256;91.05450914291474;29.710010338638806;28.96869388692131;15.948403174551022;119.12056391013256;-13.761607164087785;90.15187002321125;29.667807230873564;209.4342202176838;;;;;;;;;;;
48.3666666667;-186.605004535604;-324.8291081947247;19.400261544288938;-184.15672853578167;-322.608349910193;19.91521528381294;4.509417740368797;4.509490166001774;200.42149700748968;41.08314783920269;197.02253460847658;41.23792576389467;nan;nan;nan;nan;[2.16484712 4.36087454 0.30201414];[-185.79490038 -323.05223278   19.57019288];[[ 0.57897203  0.57961958  0.57343921] [-0.43960343 -0.37041706  0.81825425] [ 0.68668785 -0.72583217  0.04034163]];124.38697745012557;509.5990874479171;-8.164833543537739;126.0556483886584;505.8306090993343;-8.128959160305891;521.3642791460867;524.6236885556366;521.6270917255454;524.5669033086975;521.6508073389359;986.4631389847361;-2237.860894259503;12.394467931016267;2435.523884818845;981.7258381006583;-2228.8633545019156;12.614249367562142;0.005487640369240355;182.22768489080644;-483.369136992142;-481.564507707102;927.3032896607635;931.1065327541726;14.021299590126329;-86.41991614067126;2445.666479605683;-153.8903619134074;-268.62994392635164;21.714523165601378;-151.70479470318895;-265.0039182944167;22.111266574218156;2.424356642780493;2.4245517503686416;135.5295778100227;38.2247397916088;131.7951504343919;38.27571762733924;nan;nan;nan;nan;[4.457142   5.38296269 0.73891319];[-152.42964174 -265.43609163   22.0597506 ];[[ 0.57700393  0.57700881  0.57803745] [ 0.70794109 -0.70626953 -0.00166261] [-0.4072909  -0.41017579  0.81600854]];298.0005791042931;-2.060635607965847;10.432100235462217;298.8199883755434;-4.350998531692838;10.065566898058952;299.02112346448365;298.1902414247079;299.45168566446273;297.98340202398106;299.4346006875371;852.81720908097;-1615.0839707298355;-236.46203940583874;1816.3032543509366;832.8836761503095;-1596.9659507852039;-234.43985540188996;0.01796557129044666;55.662020641211576;-181.85372555346814;-177.55374217108928;2814.3715015967427;2790.4734592320538;90.83373077728034;-89.97191887354917;1841.6589588447357;65.06880752874993;67.03291733218654;-445.81609140418755;-435.34430517263183;7646.282869961569;7549.035168376222;17.13758470318603;80.2120619116389;120.08965170441061;91.21339298665023;29.75203542889128;30.915474320768222;17.13758470318603;120.08965170441061;-12.61445072570525;89.17417738364239;31.158884293312358;210.92338248169096;233.95450594776432;139.6471772739656;32.61924376525163;53.5454690577558;125.9940776062536;260.67179775530394;107.96042834151072;-121.02462048133792;381.0279100882109;379.0368579461854;
48.3708333333;-183.93342436488638;-319.16084816803055;19.950844984628304;-183.64703931893547;-320.46552470730984;19.881090545594073;6.712069030693935;6.7123627101220755;194.19453366994262;41.191855421943195;195.00046493524022;41.104713868995475;nan;nan;nan;nan;[2.35044747 4.89928551 0.28578939];[-184.86802116 -321.0158628    19.64581259];[[-0.58283628 -0.58245482 -0.56661121] [ 0.39283039  0.40843359 -0.82393343] [ 0.71132704 -0.70280039 -0.00924396]];128.47772197957445;500.3243773511535;-8.111113768196985;129.58024549186885;497.828864950781;-8.069707943100607;514.4800666558451;516.6205549370261;515.0000977940764;516.4984082434082;515.0236050345571;977.0644823440143;-2214.0743999713677;13.38027516494294;2413.7732515940957;972.6513442114017;-2209.0890811628656;13.270425836929125;0.005658855462352724;176.7141795108229;-479.49212438269535;-477.97163440478926;933.7117362048327;937.9053927256783;14.616873794753669;-86.55151668859759;2420.1155929067186;-150.1590646603613;-263.40036356516873;22.402855663944948;-150.47068046816358;-264.99834715714115;22.1567995275652;3.6587736576514;3.659518240806058;129.18811411144335;38.33716438094287;131.01282128711892;38.158382613536695;nan;nan;nan;nan;[5.40742495 6.47285819 0.91380809];[-149.99197155 -262.85192969   22.431772  ];[[ 0.57250729  0.57981614  0.57969703] [-0.81987719  0.39962324  0.41000324] [-0.00606609  0.71001022 -0.70416525]];301.4456691057214;-8.692229900065612;9.456381067645829;301.19510152572605;-9.655007429823304;9.257178390686192;301.49196291662463;301.7191896882401;302.2366219421089;301.3824163432346;302.2185519795256;800.9721174027625;-1568.208639315714;-231.88297291994587;1761.3443502885111;789.4395945555237;-1557.584684233803;-230.32368154740692;0.017082297709822978;58.540134177907554;-170.25224928646986;-167.98010805232948;2754.4627068388113;2739.350395381348;91.83516084818258;-89.94360789868787;1776.1205990617023;65.23765303080822;65.10825466464905;-414.4719463909437;-410.65672868643514;7399.484318123635;7339.712404230557;18.098635801715055;80.3472278684775;120.6368618514847;91.4343322304082;30.279185824568188;32.01317472137368;18.098635801715055;120.6368618514847;-12.180550022853133;88.62368713011102;32.71550959646872;212.47202269966726;241.93601139993572;157.691553324468;33.63910025476762;54.50950838005238;123.14817493993179;258.3021951759038;118.78783646000393;-100.61064185143667;395.9098086017824;393.7897299976711;
48.375;-182.59711070685168;-316.6952414500466;19.922172691405635;-183.12022426419634;-318.3615519023076;19.847180895802193;8.880808601274362;8.881552773357141;191.3916659393416;40.95041295703673;192.9944947025617;40.97004784939909;nan;nan;nan;nan;[2.46328477 5.22185222 0.26541634];[-184.16857191 -319.48197158   19.60985801];[[-0.61376123 -0.61069341 -0.50035059] [ 0.34045627  0.36707264 -0.86564843] [-0.7123108   0.70164894  0.01738055]];132.5289335296226;491.1478470499087;-8.05342082605964;133.20642336099016;489.58110398463407;-8.005619324111297;507.4423105577648;508.7779313917431;508.2568840477866;508.5696669334539;508.2801676723181;967.4873088724036;-2190.734592410538;14.301587993379142;2391.4621669312774;963.0071644655994;-2188.9530984536605;13.88631778715354;0.005840788586390986;171.20975793063218;-475.58779774599003;-474.19048186171807;940.4140227448786;945.2995965841403;15.24691129129769;-86.68148208667809;2394.9017271346365;-145.09146703069365;-256.00589116134614;23.273553069599245;-149.22175911035865;-265.02081677760265;22.19822723880654;4.9075516596468605;4.909328505239701;120.33703371747681;38.42186258246337;130.27935384647202;38.03545320607738;nan;nan;nan;nan;[5.69512811 5.72235876 0.82841824];[-148.33027407 -262.64228051   22.5322523 ];[[-0.56158653 -0.57823825 -0.59182861] [-0.80003567  0.56196332  0.21009557] [-0.21110067 -0.59147084  0.77820226]];304.676564464317;-15.13010218427551;8.49974369634204;303.46964660476823;-15.00000926782583;8.434899186374913;303.95719141474854;305.170402511104;305.00541383414253;304.68215441642013;304.9864609366983;750.0037805213584;-1522.0974069427762;-227.30277707979874;1705.463302663419;745.0907130046681;-1517.350955352601;-226.03314893254245;0.016229912883861827;61.61462523895292;-158.89882299411966;-158.2433428962826;2695.3075137657584;2686.8698345562348;92.82864478288376;-89.92141174868192;1712.002552418203;71.42200148740483;63.316344977331156;-384.1489089052738;-385.90665770354076;7156.151256726485;7125.231264587614;19.087205586085616;80.48388894301621;121.25337818169459;91.65960522879855;30.801986075610895;33.08773930206415;19.087205586085616;121.25337818169459;-11.714780489525278;88.16563887963044;34.33411687738331;214.08202296457836;251.2733693411044;177.73562980360268;35.2467201000846;55.45308137284994;117.02257837875916;259.4820170691269;134.25079096234523;-81.74638726552426;410.7703278946463;408.54455848218146;
48.3791666667;-182.87103296880403;-316.35261101677514;19.923166285535842;-182.57644654268734;-316.2960185352198;19.813503449146268;11.016222432725762;11.017730778902546;191.2337256745761;40.98227162194951;191.0047351681969;40.83395990951935;nan;nan;nan;nan;[3.27231463 7.05470141 0.30376137];[-183.03969779 -317.01295677   19.6920524 ];[[-0.59827833 -0.59700035 -0.53446574] [-0.36983299 -0.38597908  0.8451294 ] [-0.71083514  0.70328567  0.01013249]];136.5398682801345;482.067635349501;-7.992023443815355;136.86007734951707;481.2591468506747;-7.939388016061302;500.40391793192896;501.09501406434134;501.50481598122536;500.7789028776117;501.5278686639536;957.7316185699203;-2167.8414715770523;15.158406416323466;2369.0181686141423;953.106743307447;-2168.784262773186;14.472063886777159;0.006030503008424945;165.82364665152224;-471.6549327487163;-470.32924181862;947.4101492808885;952.9864559358375;15.899988771435648;-86.80669081500794;2370.0245307555365;-143.07256623936104;-252.4203355594151;23.950618478466623;-147.95893071817338;-265.0705133479641;22.23562920562414;6.17029379384702;6.173687712244083;116.28741169583147;38.77323323944131;129.59370802921023;37.907114358615146;nan;nan;nan;nan;[5.74071692 5.55174787 0.803287  ];[-147.15095771 -263.17873688   22.48368031];[[-0.52267304 -0.59319829 -0.61231421] [-0.84320162  0.46567497  0.26862214] [ 0.12579321  0.65670588 -0.74358151]];307.6969183250617;-21.377436206589984;7.562192827195158;305.6647983289662;-20.32269989651939;7.611815825228049;306.43420306605583;308.5313194569753;307.73648635332216;307.8750131628976;307.71671288017865;699.9121984368425;-1476.7502736110985;-222.7214518854053;1649.6772960038652;700.6038659423256;-1476.972880793938;-221.67659636630063;0.01541515749807808;64.8712152389411;-147.790306669416;-148.49551937999516;2636.9059223776817;2634.052024199686;93.80264565379248;-89.90537580235228;1649.325104781071;75.4153443957971;61.65290357315571;-354.8325394037236;-361.33736418560204;6916.283685770527;6909.608145883938;20.114769230047738;80.62755370393388;121.95095812918852;91.88857813357528;31.305420615734228;34.16569301450609;20.114769230047738;121.95095812918852;-11.19065138568649;87.78526511468243;36.014758001483386;215.753603782981;261.05941115668463;199.28474928641091;36.92069830481824;56.46808288182322;107.28416996637874;262.81781980666;153.7752411903059;-63.53307052024908;425.5154280870801;423.1991266979914;
48.3833333333;-182.23061326306942;-315.49726467189583;19.746557497581534;-182.01587242478226;-314.2685194010574;19.780074200640744;13.118889159052904;13.121563851023506;190.16754311199756;40.71005060370552;189.03130269129056;40.69648166871421;nan;nan;nan;nan;[3.84447588 8.4005483  0.29679421];[-182.02001031 -314.73835034   19.73268848];[[ 0.59828648  0.59649906  0.53501603] [-0.36688106 -0.38967254  0.84472102] [-0.71235635  0.70167241  0.01429161]];140.50978241099517;473.081881055202;-7.92719034815346;140.53430071167566;472.873463654492;-7.8705115216790835;493.37728692829864;493.5709730957944;494.7732238803574;493.1243127849012;494.7960364531319;947.7974114365311;-2145.3950374708324;15.95073043377883;2346.497642898065;942.8947365294166;-2148.668268260606;15.012558784675324;0.006227861321532023;160.56876484109074;-467.6923050575442;-466.37419236340014;954.7001158128866;961.0469552336565;16.576052612577136;-86.92749739595028;2345.4837935342116;-144.72302590026277;-260.36271412424287;22.773032546180247;-146.68308015856982;-265.1466363259967;22.269084945306833;7.446569613116884;7.4522449635015215;123.93735777371897;37.9429931489922;128.95485683545488;37.77354924153133;nan;nan;nan;nan;[5.33869812 8.59879602 1.13122946];[-146.8383709  -266.12187201   22.11961855];[[-0.36016235 -0.65086693 -0.66832277] [-0.92926562  0.31339063  0.19558048] [ 0.08214922  0.69149009 -0.71769977]];310.51038383295224;-27.437415713035286;6.6437331658447105;307.73813622016166;-25.588388135733226;6.791643856025867;308.87481690469815;311.79103489272455;310.401355525189;310.95427441337966;310.3808526393384;650.6973711490433;-1432.1672393205256;-218.1389973367497;1594.2113652513347;656.141498442151;-1436.5901447000772;-217.24863007444736;0.014643549048155385;68.28945610872712;-136.92356030530055;-138.77952396101253;2579.2579326743826;2581.0194661176088;94.75205252187183;-89.89524619555164;1588.1104156708795;66.75175896626293;60.11370591980931;-326.5083983426899;-337.140578458043;6679.881605254941;6693.438404853663;21.1811503305947;80.7776116105169;122.73450843005786;92.12171424023894;31.777174228767166;35.25008944430675;21.1811503305947;122.73450843005786;-10.596023898172465;87.4844189857511;37.75720294317183;217.48656095192968;273.8959509677682;221.42247344237157;39.510379178659576;57.56833615603157;95.56482874340563;271.269031372427;178.33112222436262;-49.84655793005458;440.011589661475;437.6402655518676;
48.3875;-182.23382304912803;-315.3929567037172;19.380184363094187;-181.4386712801025;-312.2786570497991;19.746908025605336;15.189379956705622;15.193715711660483;190.06916361978872;40.34575375094286;187.07431873236604;40.557644161285054;nan;nan;nan;nan;[4.33224287 9.59396372 0.28993948];[-181.07376278 -312.57818869   19.75708518];[[ 0.60108748  0.59848992  0.52962597] [ 0.35924744  0.38963249 -0.84801403] [ 0.71388733 -0.69999739 -0.01919724]];144.43793210206232;464.18872297234583;-7.859190265763725;144.19840989165442;464.48796348896724;-7.7993980382286185;486.41862654627903;486.20495023832353;488.1262365348211;485.60406627343843;488.1488002633788;937.6846874722697;-2123.395290091955;16.678560045742532;2324.0936398772687;932.4100903006325;-2128.7983880778697;15.494945646902837;0.006431448079890414;155.48597883060873;-463.6986903391706;-462.3440184617289;962.2839223408479;969.4726816972176;17.270455579188866;-87.04333882737214;2321.279454410835;-142.86762603583617;-261.7693250113331;22.80287390768285;-145.39507707706588;-265.2483984350804;22.298673994750477;8.735918903537687;8.744600555688049;124.32537262605501;37.74965916862344;128.36178634868662;37.63493924193395;nan;nan;nan;nan;[6.27571922 8.1111603  1.07684041];[-145.37007116 -265.9504928    22.17123248];[[-0.36306914 -0.64848427 -0.66906573] [-0.92679129  0.3254131   0.18752125] [ 0.09611817  0.68816747 -0.71915703]];313.12061413296595;-33.313224449595644;5.744369417936556;309.652663689467;-30.741783592114544;5.982399999753162;311.2324187776132;314.94013351468027;312.96121858004534;313.91404065258587;312.94009055383196;602.3592986581291;-1388.3483040712097;-213.55541343384775;1539.600644179752;612.1146609817421;-1396.5713792248646;-212.77727345718515;0.013921624352447466;71.83069839290677;-126.29544389479018;-129.18699880725077;2522.3635446560575;2528.219788208956;95.66859879888888;-89.89066458060488;1528.3826918361185;66.61010544120468;58.69458764973538;-299.16204617876616;-313.58987334626755;6446.945015180534;6478.604125839001;22.290264323019986;80.93522618980735;123.61166437324185;92.35914549092378;32.199455365454;36.3558415128948;22.290264323019986;123.61166437324185;-9.909191042434013;87.25582286034705;39.56071990220885;219.28026317213073;285.53321832628444;241.58272126914036;41.374650033273575;59.09118996562365;84.21192544471178;275.54320326739946;201.32129288157267;-33.96048199825907;454.1713206231216;451.72019548197864;
48.3916666667;-181.2071760217549;-312.8337479564198;19.58784953253847;-180.8450155775238;-310.32604178641503;19.714018679665475;17.22825843226018;17.23484656711317;187.34848948981394;40.37790035260196;185.13390985334902;40.41747783647833;nan;nan;nan;nan;[4.24145255 9.48133009 0.26242817];[-180.13043559 -310.47908256   19.79160864];[[ 0.61339845  0.61027616  0.50130365] [-0.34080064 -0.36807177  0.86508849] [-0.71245861  0.70148854  0.01779215]];148.32357353322067;455.38629990620456;-7.788291923335456;147.7396001782273;456.39263324765;-7.733149405901314;479.77184863566185;478.9960564545511;481.64557476134087;478.21630561126955;481.66790459048923;927.3934466771022;-2101.842229440345;17.341895252217064;2302.390098051518;922.5024453728106;-2109.4390839798707;16.004776319197706;0.006635505769461272;150.70441270691393;-459.67286426026527;-458.50997603120294;970.1615688647984;977.3230473349693;17.960349601691277;-87.1494594506875;2297.4116095574454;-142.16103974733892;-262.04769178605966;22.964992813813154;-144.09577589775077;-265.3750256642027;22.324475910457544;10.037855233228234;10.05031252567951;124.2652165834289;37.821577493742744;127.81349573575294;37.49146396365945;nan;nan;nan;nan;[5.96123668 7.97684784 1.04090465];[-143.72036526 -265.50450284   22.2756249 ];[[-0.29701634 -0.66687086 -0.68342121] [-0.95088528  0.27190362  0.14793786] [-0.08716925 -0.69379512  0.7148775 ]];315.53126237009826;-39.008046162296026;4.864106289110355;311.63013734571507;-35.80755011998442;5.19327066669159;313.72359364243226;317.97054066101686;315.50244697144245;316.74917494730505;315.48060854210706;554.8979809639351;-1345.2934678630018;-208.97070017668375;1486.9014615979804;569.3030434284424;-1357.681588805904;-208.49629412246026;0.013234775546383236;75.55851600923276;-115.90281743082824;-119.82975350184354;2466.222758322512;2477.098657152617;96.55386745611753;-89.8910204695465;1470.16837045457;64.15005343755762;57.391444560152046;-272.77904336835576;-290.33832800641477;6217.473915546512;6270.303180538732;23.463616588659306;81.10686477033904;124.57969570874418;92.60145037487251;32.573547801628834;37.510664705743515;23.463616588659306;124.57969570874418;-9.109931212969528;87.06903100300067;41.42396619035058;221.1335631648617;290.90465804652246;256.8346295581072;40.917359440929935;61.36992328460004;76.75372113331444;264.09353970059493;214.150936913208;-7.258910142488575;467.9023779866499;465.27105254523264;
48.3958333333;-178.1809715939974;-306.28552103877774;20.214488956427644;-180.23508088516857;-308.4102916708399;19.681418798751807;19.236080508984045;19.245612984800754;180.19265442836414;40.50205908975118;183.2102077175406;40.27601255848363;nan;nan;nan;nan;[4.35673743 9.76043116 0.28633307];[-178.98045439 -307.99425144   19.87552553];[[-0.60912492 -0.60627283 -0.511273  ] [-0.34798643 -0.37497931  0.8592415 ] [-0.71265158  0.70130148  0.01743452]];152.16596288432825;446.6727506621114;-7.714764047558442;151.3086335423408;448.21918501459606;-7.664147951755096;473.1315668642555;471.94336951469194;475.16964300491713;470.95914550073906;475.1917298934662;916.9236890510632;-2080.7358555160754;17.94073605320015;2280.5653634533373;912.2774910198433;-2090.085356364977;16.47299214711666;0.006847766562628835;146.0330154151901;-455.61360248752555;-454.5789051679459;978.333055384711;985.5446764115005;18.675773098329095;-87.25275063134315;2273.880520604228;-140.90599861200013;-261.714191513336;22.89941569554982;-142.78601582326752;-265.5257572679605;22.346570268537548;11.351869242309087;11.36890254146938;123.40434983154377;37.58641097170259;127.30899724685992;37.343301227270665;nan;nan;nan;nan;[5.64553558 8.02444411 1.03412888];[-142.30490843 -265.63035431   22.3065869 ];[[-0.23530527 -0.67819308 -0.69619363] [ 0.96532513 -0.2463914  -0.08624776] [ 0.11304349  0.69234776 -0.71265402]];317.74598168932766;-44.52506459712196;4.002948485011832;313.49561382276914;-40.829851699242276;4.405083054332059;316.1739733637361;320.8753867994024;317.991474766404;319.4552449200684;317.9690195354308;508.31341806662266;-1303.0027306960485;-204.38485756527336;1434.486524787251;526.416420330962;-1318.69823200044;-204.13798059414168;0.012583910829547806;79.46655165832372;-105.74254090642988;-110.48231663538955;2410.835573673938;2425.6572877000362;97.4197444173291;-89.89603430342092;1413.4963095777468;58.16558998298389;56.20023261303271;-247.34495036804546;-267.3910441657556;5991.468306353656;6061.007867437871;24.66970780907222;81.28001494008461;125.62485371715124;92.85157207397062;32.90122141082656;38.65203487345633;24.66970780907222;125.62485371715124;-8.231513601754337;86.97281884369491;43.34548090740132;223.04459813448034;296.50740224364705;272.6823460141397;40.741263585887324;63.76122139882135;66.17361184285564;254.09665213883721;230.33379040079143;18.585693875303296;480.98474300071535;478.1846485855293;
