dt;xt_27;yt_27;zt_27;xt_avg_27;yt_avg_27;zt_avg_27;xxt_27;xpt_27;xp_27;wd_27;xp_avg_27;wd_avg_27;disSTL_27;disSTL_avg_27;disSTLz_27;disSTLz_avg_27;PCAsigma_27;PCAmu_27;PCAwt_27;vxt_27;vyt_27;vzt_27;vxt_avg_27;vyt_avg_27;vzt_avg_27;vavg_27;vv_27;vv_avg_27;vvt_27;vpvt_avg_27;axt_27;ayt_27;azt_27;aavg_27;axt_avg_27;ayt_avg_27;azt_avg_27;curvature_27;curveRadius_27;turnRate_27;vxp_27;vxp_avg_27;axp_27;axp_avg_27;thetaToR_27;psiToR_27;aa_27;
135.583333333;-261.5135495601552;-308.48427058826616;20.198105877536605;-267.189066536214;-331.16949086206057;21.48287499524502;0.0;0.0;235.358448971647;51.48375835379237;264.0743222470988;53.9549314325908;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135.5875;-263.8506755631513;-312.51484047351033;19.472482145143942;-265.6897302634189;-329.2504871330403;21.326122659025902;2.4403188041366826;2.4403188041366826;239.77657456497838;51.13284156180047;260.76115877113637;53.56484369234685;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];364.6178335040129;452.5182379739767;-36.84695228331411;367.46035103658966;447.2945248688479;-36.35205919083009;580.0180805535252;582.3028577130646;580.0928436512064;582.2705306331518;580.0894429129967;745.1694636021742;-1286.6102321061794;123.20027920603178;1479.8008166818322;721.513949522752;-1286.167422694596;122.48035963140246;0.004092491450281435;244.34993014615375;2.3740110855199594;-780.7653259446321;-771.5177445954596;2295.191318443719;2285.334838439608;39.54062279079978;-85.63732742665623;1491.9188073222729;
135.591666667;-268.95317686281186;-321.26340146659237;18.78891050919276;-264.17702896325954;-327.3538251225985;21.171522098712607;4.871202726470452;4.8712637518074455;249.43958331968088;51.25863918385512;257.4880172202144;53.17576232083599;nan;nan;nan;nan;[2.80684846 4.40885462 0.46794722];[-264.17780463 -314.5824129    19.48169895];[[ 0.57037434  0.57909051  0.58251806] [ 0.81262536 -0.50113136 -0.29750191] [-0.11963754 -0.6430564   0.7564161 ]];367.6716464117419;447.15807160509587;-36.335160815403114;368.63918638891556;444.8036855537857;-36.121142886876726;578.8349552222696;580.0457089645523;579.0201733542696;579.9775729144341;579.0167213374975;720.6875286690802;-1286.2572887535996;122.45987251065118;1474.1340758782133;710.5022874617378;-1285.8226216045573;122.13909671737322;0.0040901296300961155;244.49102850965156;2.368253448263604;-771.2230405435378;-767.1759375684194;2285.1031140015825;2280.5983786798924;39.785412068551835;-85.69396696786464;1479.4744834657445;
135.595833333;-265.25954260584496;-317.5597240396392;19.249231975745985;-262.6513904606372;-325.4794999882679;21.019060434280668;7.2925732260752;7.2928153430374625;244.2220892734612;51.1730345591357;254.2547227185701;52.78772545884345;nan;nan;nan;nan;[4.20230179 4.61968278 0.47469697];[-262.40636777 -313.9558923    19.44386167];[[ 0.54346524  0.61607449  0.57017345] [ 0.77356781 -0.10382315 -0.62515086] [ 0.3259423  -0.78081559  0.53299966]];370.6237862142503;441.79953003608443;-35.826451286399866;370.9392445049379;440.001959402367;-35.675159015718236;576.6024318042832;577.782268903839;576.9511554006556;577.6648436345265;576.94760285393;696.3663730962502;-1285.8303281689068;121.72094853029583;1463.3784912106955;689.232199022493;-1285.176253822877;121.48078440027498;0.004085097516371909;244.79219798114596;2.356887219495316;-761.7228213286705;-758.7948132447473;2274.9995490546776;2271.470456557766;40.26226221502082;-85.80254704057029;1467.3451358590792;
135.6;-261.3120785547795;-313.08982794509194;19.699764233707796;-261.113239789144;-323.62750560255967;20.868724811447155;9.704349167419673;9.70494956243786;238.29907276989306;51.032770332481036;251.06110012376539;52.40077092720585;nan;nan;nan;nan;[4.15769317 4.25844322 0.61355116];[-261.44383567 -314.49026394   19.2195326 ];[[-0.45827486 -0.68788222 -0.56285185] [ 0.79156791 -0.02786109 -0.61044575] [ 0.40423311 -0.7252874   0.55727353]];373.474922825539;436.4429216720759;-35.320817518325136;373.2343273430653;435.00236574565326;-35.21360779354932;574.2568410436078;575.5115133577807;574.7816534748497;575.3317568477948;574.7780014741267;672.2059968836845;-1285.3293503521004;120.98350726496575;1452.4267027412152;667.2365099642843;-1284.4247784549323;120.79633726813988;0.004080434940133889;245.07191382083096;2.3453442400353546;-752.2647323021337;-750.1058760876127;2264.880623603003;2261.942347901774;40.75527509649176;-85.91211122263068;1455.5306421209661;
135.604166667;-261.8058686146435;-317.15042299427563;18.871025116512826;-259.5629991910646;-321.7978345529635;20.720502401670757;12.10644692302521;12.107638045038964;241.4158019550464;50.337556146548756;247.90697402668644;52.01493622681142;nan;nan;nan;nan;[5.90131686 5.31562799 0.68727537];[-259.40162275 -312.9607632    19.3856671 ];[[ 0.53833563  0.63029102  0.55939966] [-0.74736401  0.05033785  0.66250519] [ 0.3894121  -0.77472533  0.49815549]];376.22572615960956;431.08855491820464;-34.81825333319964;375.50561939452126;429.92928791842155;-34.74688470686453;571.8837371387092;573.232457185535;572.570801396086;572.9777506557847;572.5670514529932;648.2064000313828;-1284.7543553031817;120.2475487146609;1441.5708915626874;645.004442245385;-1283.6165018571712;120.1023773474937;0.004075914444398928;245.34371700912118;2.333734315404159;-742.8488374660304;-741.3107609496457;2254.7463376465616;2252.2597505724434;41.25542061813837;-86.02065033379765;1444.0307349513112;
135.608333333;-254.14968265604563;-307.6287585866949;19.82751184329412;-258.0010881173746;-319.9904781419483;20.574380402151732;14.49878047448027;14.5008482400065;229.33973568590014;50.1345977019219;244.7921687515444;51.6302585385999;nan;nan;nan;nan;[8.72247847 8.06519552 0.94405054];[-256.49359608 -310.22662581   19.68441272];[[-0.564795   -0.59764598 -0.56905702] [ 0.72993565 -0.04011569 -0.68233765] [ 0.38496824 -0.8007559   0.45890025]];378.87686613048044;425.73673817956734;-34.318752553040724;377.73242162809487;424.77786966903193;-34.275182128780315;569.4671272510354;570.9441537501092;570.3126124126195;570.6022868153942;570.3087671202334;624.3675825391834;-1284.1053430221446;119.5130728793763;1430.8130009293143;622.549253619498;-1282.732349308838;119.39845259795143;0.004071746194076072;245.59487559781755;2.3221525519700275;-733.4752008224001;-732.4095844672063;2244.5966911852815;2242.4075298893576;41.761676255948615;-86.12787545148842;1432.844996743512;
135.6125;-259.2536561296993;-317.91360108939733;18.098632849246187;-256.42792322773107;-318.20542638694855;20.430346035830926;16.88126151183536;16.88454357219899;240.08381805626576;49.247663983885595;241.71650835585368;51.246774723559874;nan;nan;nan;nan;[9.16973307 7.6244388  0.90338444];[-254.83322467 -309.74293542   19.60253714];[[ 0.55612721  0.62249077  0.55066121] [ 0.69372368  0.01718482 -0.72003621] [-0.45767891  0.78243844 -0.42227965]];381.4290126521167;420.38777986137114;-33.8223089998759;379.88718264421345;419.5818179838786;-33.80193931731171;567.0147657880048;568.6456943788675;568.0188798863653;568.204850349128;568.0149430882001;600.6895444074112;-1283.3823135089985;118.78007975912197;1420.2320199558312;600.0373665423454;-1281.767142918747;118.68926065428361;0.004068090491838738;245.8155741633981;2.3107361891994285;-724.1438863734737;-723.4652931035072;2234.4316842193025;2232.446162151731;42.26995356497857;-86.23291595651658;1421.9728544299558;
135.616666667;-256.8962904597808;-314.8075283175884;18.77012883582735;-254.84391839051446;-316.4426680204145;20.28838655139372;19.253799531287115;19.258683601416543;236.24366059600172;49.55621240228463;238.67981663051629;50.8645213227393;nan;nan;nan;nan;[10.08987347  8.41248845  0.91320037];[-253.13396536 -308.87848706   19.61552471];[[ 0.56663364  0.61350714  0.55003209] [ 0.65326265  0.07233949 -0.75366764] [-0.50216952  0.78636886 -0.35979131]];383.882835638538;415.04198836871325;-33.32891649572251;382.0228646720694;414.60332646635175;-33.3464983448326;564.756032638059;566.336207814509;565.8312982470518;565.7849491580278;565.8272700177405;577.1722856359031;-1282.585266763739;118.04856935389289;1410.3637986920062;578.3603567160333;-1280.8978145354238;118.00902998763976;0.0040636777890971495;246.08250257513052;2.2993397096365675;-714.8549581212906;-714.8685991171111;2224.251316748555;2222.918458323723;42.76639981785318;-86.3334144059567;1411.4135745953715;
135.620833333;-253.4564196884392;-310.06592414452035;19.663387680207506;-253.24948468276517;-314.70219048973814;20.148489223264143;21.61630193140712;21.6232241795446;230.50103618004425;49.91746450366233;235.68191709969577;50.483534557229866;nan;nan;nan;nan;[10.9369969   9.59657177  0.98318462];[-251.00530244 -307.3575482    19.72364089];[[ 0.57115459  0.6056822   0.554014  ] [-0.63390317 -0.10332723  0.76647913] [-0.5214875   0.7889693  -0.32492804]];386.23900500374526;409.6996721067277;-32.838568862601264;384.1211298857322;409.53923788667163;-32.88530756029382;562.4525519960084;564.0148596584909;563.5943432917987;563.3421136368914;563.5902259057615;553.8158062246592;-1281.714202786367;117.31854166368905;1400.5905399966764;556.422695721077;-1279.9547546334536;117.317818364846;0.004059627217797912;246.32803613491288;2.2879662207719034;-705.6084800679539;-706.1518945711906;2214.0555887730397;2213.2085372923075;43.270048882661705;-86.43299104949382;1401.166258895302;
