dt;xt_44;yt_44;zt_44;xt_avg_44;yt_avg_44;zt_avg_44;xxt_44;xpt_44;xp_44;wd_44;xp_avg_44;wd_avg_44;disSTL_44;disSTL_avg_44;disSTLz_44;disSTLz_avg_44;PCAsigma_44;PCAmu_44;PCAwt_44;vxt_44;vyt_44;vzt_44;vxt_avg_44;vyt_avg_44;vzt_avg_44;vavg_44;vv_44;vv_avg_44;vvt_44;vpvt_avg_44;axt_44;ayt_44;azt_44;aavg_44;axt_avg_44;ayt_avg_44;azt_avg_44;curvature_44;curveRadius_44;turnRate_44;vxp_44;vxp_avg_44;axp_44;axp_avg_44;thetaToR_44;psiToR_44;aa_44;
350.4125;-158.83888278779762;-209.0263294327902;5.411603366901915;-157.4180381667593;-203.0156169464423;6.344246071604918;8.486781540854924;19.312907131350613;93.0373954450292;21.817454979870117;91.49647483495056;22.33312485955221;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];803.7728101630852;-60.25212302479231;14.577669847843161;-114.33111751929302;-83.1194873953593;17.117732548986382;142.3849373553829;806.1597590705271;476.8541331391884;-49.23803023501557;362.9285039804998;-207428.56655552838;-39987.97049146108;-25339.659600574334;13885.439027845217;6142.730253609092;-12123.914598624027;-2843.0576555310854;0.6791064712561289;1.4725231496473905;246.46709565646313;-2156.9396101057237;102.15960138284728;661629.1358803682;1647.0383294674675;125.71586448944922;85.00493808931716;212762.18262647197;
350.416666667;-153.7316040779466;-198.54056716566924;7.161779918575746;-155.37355911204966;-203.34898900161585;6.45587715150841;6.945294607296271;21.38739334010627;82.5445231105409;22.72203295405435;84.44648104301962;22.299332262353516;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-1218.582705596586;-279.1863352712244;-97.65776114600743;-117.02035821600136;-87.36474653642381;18.36121756308672;147.1852488694905;1253.9640578953304;475.4683954442534;565.5036698707848;369.5318026599432;-237057.35792817757;20732.61446622778;8151.333206258747;11993.595526205165;8780.931291881816;-7997.320119421064;-1668.667192990364;0.5420292898257046;1.8449187502792714;200.29706056378146;2898.354797172011;105.99927744619305;403753.70225520676;-1688.6298691569402;126.41075900729146;84.67911963508321;238101.81957207466;
350.420833333;-157.0355248241563;-202.68164036033284;6.525810119742857;-156.19488066594303;-204.14400052491357;6.234340224025742;8.076464622230167;22.55173479659764;87.67658181824777;22.588856576441668;86.364179687405;22.4016131959856;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-276.2885163570651;145.40576411293688;92.32156002162857;-119.72138847607691;-90.81647714515321;19.650932504718778;151.54868039016662;325.5786401975449;471.76809056158294;238.1921159199735;372.878807347016;378013.8431730225;105131.1913658496;48709.927700715794;11754.294397193451;10897.731062994591;-4353.976461849536;-667.6701462521321;0.43783468866131703;2.283967044862315;163.25927652318396;-178.15301131133486;109.9821003065822;-851917.5937679397;-4304.676914362363;126.81664327513911;84.38238877318612;395372.84945358895;
350.425;-160.19453298540702;-207.72635931944848;5.670229242383911;-160.19905566697227;-204.54481447075736;6.164544616222672;11.657825189548525;26.576525559472024;93.2803237863631;22.23256743523373;93.84792081538052;22.65124282068101;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];668.115744925161;313.3637182769466;182.24548191382044;-122.71102539336782;-93.34117885376756;20.78139344531111;155.57132684537856;760.1242557814196;465.50622735362356;-527.6628146898234;372.3665879514718;83424.86961298076;-14621.341374555035;-1460.7090058624929;12336.319059975633;12254.831992898573;-1412.7257390799014;89.8151517774106;0.35693404125599965;2.801638074309594;132.91031106622646;-1167.7086965622743;115.25003899136294;76350.95732520387;-5786.011630331357;126.86915528538083;84.19811189636356;84709.06778104647;
350.429166667;-158.57238912072148;-204.20249700679318;6.659110753893515;-158.95654961561658;-203.41579163021768;6.809144120119046;10.061398921561475;28.37486434361122;89.79460792415188;22.946142678622053;89.7010611359423;22.98623857441663;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];486.6242918347678;105.97818592915223;114.1967865274371;-126.37973986469481;-95.40797902439363;21.53737240724155;159.80731998251918;510.955461219191;456.86829921363574;nan;nan;-162416.09972632636;-75033.68215998032;-27116.928593069322;13283.182675772383;13225.788912447122;1022.3852609935766;690.0565335053742;0.29290581731630255;3.414066709778324;nan;-637.5155136774209;123.17744766305324;215772.7627632413;-7031.881638336775;126.65668619613537;84.19056430351102;180954.05694573018;
350.433333333;-156.50731410836357;-200.35678701558817;7.751645174702574;-156.19516850700597;-202.45476054971778;7.46385055261642;7.260635067137329;31.37110313206447;85.79995915247065;23.699322619260155;85.73846757665326;23.331507228255383;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];nan;nan;nan;nan;nan;nan;nan;nan;nan;430.95212092387834;368.75445516369894;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-1020.3205921756125;-445.8201390530937;-87.24483742523631;-128.49085747167595;-94.24032395898364;22.848624739155316;160.97577074259178;1116.880194497274;446.71552096212355;nan;nan;3799.0084373622085;-17837.787865892926;-4886.116409368606;13505.708309723215;13346.467848104214;1891.4978300694008;835.5769777165702;0.2641975012348495;3.7850471534591983;nan;1380.620039856928;128.0258330110602;42668.49139805409;-7570.096603731497;125.83349776233817;84.05673553179288;18881.02949051368;
350.441666667;-159.2767466533213;-203.21588107652576;7.62153736351361;-159.3807960788141;-204.20176344637866;7.447499807071897;10.851902741499716;35.004353673120704;89.70985226072463;23.977886823421525;89.83649726538957;23.884499023431314;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-445.13472208304836;-370.5968298254842;-48.32224274931093;-131.16940245711265;-93.87667648247026;23.58586619067209;163.01697952150465;581.22454372211;434.6800998910581;533.4749540435695;361.51148082485327;212694.7718959843;45867.28882470238;19981.589379818073;13281.97287443806;13026.338847810159;2431.608692699878;901.4315420078846;0.23293216543732673;4.293095365865486;84.20765205898769;880.4733983030098;134.04590891352782;-232733.0378584183;-7346.457624425029;125.16062179411603;84.0881741386927;218499.74391325295;
350.445833333;-162.4794387779736;-207.99305372591908;6.865466099544861;-162.73604986352007;-205.99479804110453;7.12909080643487;14.611353757156056;38.82195570965545;95.15410876253547;23.72194275421474;94.94554830735038;24.07939203191494;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];255.50719602863424;-130.90679443482605;49.3736367896924;-134.31203598360673;-93.96433121768543;23.893325731698795;165.64996095915515;291.3044319289653;420.0815821675315;-3.837298744592354;351.6362270495195;64017.9114865938;61106.240692442276;23325.06032493448;12967.720995951204;12636.251024508798;2766.6920792388214;912.339198495388;0.2050480366570217;4.876905998727864;72.10231797398669;-214.1284499622835;140.89820318514649;-259955.25263525764;-7399.138556495722;124.55842795067704;84.2378011789127;91522.26003453958;
350.45;-163.36763487156514;-208.5747064640188;7.006824778937002;-162.9160075850319;-207.0616443530286;7.12644401313776;15.297527358525418;39.90387661263889;96.199625679148;23.987697656686542;96.37315094101149;24.242964449487427;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];94.29579512225371;71.30778035716699;116.15848934156254;-137.16097683685584;-94.82245654798254;23.668836859814935;168.41806812492263;165.73862302830295;403.52666202702545;-85.7937149947273;339.45560219421094;-80376.44545418883;27879.067737326728;5144.296425980614;12253.38381798637;11897.496127762382;2813.235133568004;825.050885720382;0.1785825693477841;5.599650647049044;60.62085361934149;-841.401994759358;147.03992637874583;32803.76539341625;-6753.92079432056;124.26479438687815;84.45079878794711;85229.56756590403;
350.454166667;-162.2351615743674;-205.848386258022;7.551725544292395;-161.97834748057977;-207.13773724555855;7.4976057977554;14.579376267617816;40.91519143510285;93.64204208170241;24.33766387653567;93.75057736111287;24.394345160515837;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-164.93910817688618;86.77195850053486;88.7204285020849;-140.84711308550825;-96.6608591024909;22.744973185234016;172.33271526947678;206.41123182084513;385.98734818288267;95.78728322960913;326.2197024147394;-45233.46869808864;-15893.809528146814;-15572.555995908586;11159.71946599009;10821.199642710559;2646.888074270122;659.5152572045967;0.14924705104026773;6.700299892224967;48.68732857663356;26.89321271325236;154.93520469272423;302275.7881881363;-5683.726756505096;124.11783848154671;84.82441530849542;50410.16139652485;
350.458333333;-161.64359156658625;-204.4857671064389;8.247439513478398;-162.1763644764632;-206.74507564078382;7.954409174659963;14.582579733570007;41.549275965488484;92.32378170079907;24.928856873756462;91.66382292109616;24.549735553374873;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-292.45944876627584;-23.120193207665956;9.237269651032054;-145.68608213015267;-99.32259173930564;21.083972986765918;177.57799884319297;293.51729021854845;368.3949105909718;250.48535488338192;313.2077946413721;-17153.455353451172;-32291.97059148095;-19837.35061959819;9796.805173015806;9492.724217696115;2377.4239363912047;461.98912483855497;0.11798998450216827;8.475295629703412;36.9553828356938;996.7116900927765;164.51007211175542;81534.93494877916;-4393.275538737271;124.00865613756926;85.37224962903332;41599.67397527036;
350.4625;-162.34535971742753;-204.82828212194693;8.339987060062782;-163.169903156067;-206.58874360507062;8.164657843589422;15.377603627863833;42.576779403947796;93.08686501687414;25.11809342762878;94.1156920085937;24.720947155047387;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-317.6942408603163;-144.30735725862476;-53.7407463858266;-150.742350336756;-102.11157580424175;18.93700004124138;183.05365352496156;353.047180780256;351.42065137994643;nan;nan;3863.5945797235763;-21315.415452675654;-7650.087445088189;8482.306078881875;8225.222168810113;2054.998996789084;268.729999715181;0.09279012423586666;10.777008956880614;nan;717.081566449779;173.66942141380903;-131479.91329250176;-3222.1507400860864;123.90539329601009;85.99146613148389;22973.857684640807;
350.466666667;-165.60926568923406;-209.7367216605744;7.5349683523073026;-164.47146328771427;-206.95343143465692;8.054310231215966;16.669957690929625;43.93296249811266;98.6471841643741;24.8236676238197;97.99427583043965;24.913939265724842;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];nan;nan;nan;nan;nan;nan;nan;nan;nan;312.27788702229464;301.5877157653738;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];-187.312667208958;-169.86041516905908;-1.1832639242019;-155.41625429986613;-105.0143018381108;16.38101353937764;188.28317316139479;252.86359178785168;335.42054997550747;nan;nan;21724.609127201704;8767.816817606134;13807.576502500373;7064.093594885427;6856.7346633438365;1696.6333283715373;89.68513176279978;0.07115988714886969;14.0528609595453;nan;-33.28706756985022;181.61747429337635;-46990.476434571654;-1896.9498011079854;123.90010583439235;86.63562678363387;27193.426087001117;
