dt;xt_28;yt_28;zt_28;xt_avg_28;yt_avg_28;zt_avg_28;xxt_28;xpt_28;xp_28;wd_28;xp_avg_28;wd_avg_28;disSTL_28;disSTL_avg_28;disSTLz_28;disSTLz_avg_28;PCAsigma_28;PCAmu_28;PCAwt_28;vxt_28;vyt_28;vzt_28;vxt_avg_28;vyt_avg_28;vzt_avg_28;vavg_28;vv_28;vv_avg_28;vvt_28;vpvt_avg_28;axt_28;ayt_28;azt_28;aavg_28;axt_avg_28;ayt_avg_28;azt_avg_28;curvature_28;curveRadius_28;turnRate_28;vxp_28;vxp_avg_28;axp_28;axp_avg_28;thetaToR_28;psiToR_28;aa_28;
152.604166667;-221.7319360472706;-207.64726830154268;8.180304905674745;-216.00504266274035;-202.9153138516514;10.013156481604566;0.0;0.0;146.70282959943503;32.81633436970186;145.52601320834123;33.8081250059265;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152.608333333;-221.287004720975;-208.05474036080005;7.865769656500277;-214.11882371985254;-201.39651292823643;10.011310969135053;2.4216898132071427;2.4216898132071427;146.4636147664445;32.45217304627472;142.28828586529272;33.53519950494854;nan;nan;nan;nan;[nan nan nan];[nan nan nan];[[nan nan nan] [nan nan nan] [nan nan nan]];450.2575859997352;350.2520908016534;-0.5036304855417972;448.6111880329868;341.19170914057923;-0.537338006174251;563.6169525012269;570.4460311939287;563.7161681241641;570.4239934075755;563.7302683260923;-394.24346858330455;-2266.4410960595774;-9.293323385949742;2282.9132295740533;-399.97730043298037;-2247.5840296053875;-8.775121958559833;0.00486951659412358;205.35919339648146;2.745093896223645;-754.7317192156663;-740.5490799208354;3547.846046244894;3518.2916445461096;52.74517890230933;-89.958456948337;2300.493321070046;
152.6125;-215.00423286687135;-201.3053710479823;9.375106688925825;-212.23934545741807;-199.91739883677116;10.009294739152438;4.813313286258361;4.8133881845989475;138.05281816619052;33.01972547566342;139.11268462215207;33.26359037830375;nan;nan;nan;nan;[6.11211709 5.86811611 1.14519757];[-215.33341349 -201.93265413    9.1678503 ];[[-0.57703737 -0.57832956 -0.57668258] [ 0.66144212  0.08327213 -0.74535902] [-0.47908474  0.81154216 -0.3344804 ]];448.60252344618004;340.8491136509389;-0.5412342914215437;447.7812493220911;337.00700496567634;-0.5495162186411164;560.4302549010561;563.4027291853221;560.6863701052803;563.3347902918614;560.7004486155504;-400.1797961793003;-2247.0001662956593;-8.757082603305884;2274.6440471137994;-402.6435333709007;-2238.7074172662387;-8.533814034026562;0.004924277210297326;203.07548850191975;2.7610444409210415;-740.0125756800388;-733.9986769252542;3517.3635989182308;3504.3965297335644;53.034344268321405;-89.95771963203453;2282.3738307075264;
152.616666667;-213.68197650015753;-200.733520093606;9.293709898068343;-210.3667116409705;-198.47763278717468;10.007117161722446;7.175223091615494;7.175524596815038;136.61720379738017;32.756439137993404;135.99867810855173;32.99331545631314;nan;nan;nan;nan;[8.7309119  8.5153548  1.57368513];[-210.89316321 -197.59688765    9.93331739];[[ 0.57704103  0.57839526  0.57661302] [ 0.65518352  0.09367962 -0.74963903] [-0.48760455  0.81035983 -0.32489806]];446.9228107061153;331.5269874991382;-0.5766110002939542;446.1877937923249;328.9180089184396;-0.5735928601592593;554.3202440186559;556.4624647269154;554.8192615805494;556.3294960863584;554.8332981155255;-406.0755581079852;-2227.6326165809496;-8.224316822427545;2258.707181320755;-407.7940264677839;-2221.5753588113744;-8.067716483283522;0.005032256224131928;198.71802139258153;2.7920633177974987;-725.420182990911;-721.3366364899268;3487.0056399250816;3477.5762587269824;53.60335164703278;-89.9562960928789;2264.3568783950986;
152.620833333;-204.9619173151208;-191.92237083084945;11.124360371425766;-208.50102533174007;-197.0768772632951;10.00478754658088;9.507769872019603;9.508528426480929;125.34855313177806;33.29067896941018;132.94573711531493;32.724392436044766;nan;nan;nan;nan;[9.64568578 8.714546   1.51292181];[-207.8992552  -195.35415872   10.22098926];[[-0.57584494 -0.58126725 -0.57491825] [-0.67804703 -0.05335063  0.73307976] [ 0.4567875  -0.81196188  0.36340484]];445.21861680315453;322.28540659604624;-0.6097750913330517;444.5026863119028;320.57139923099356;-0.5964523172657585;548.0410713612454;549.6252103739012;548.8134258351012;549.4076183195002;548.8274174332007;-411.93075436935914;-2208.33844691545;-7.695026043314716;2242.199354401542;-413.1185023544751;-2203.7997879874747;-7.585667897472082;0.005146770650572329;194.29659254173265;2.8246888442746054;-710.954022446893;-708.2712278459466;3456.772169265445;3449.758685662579;54.20121666195497;-89.9550302233245;2246.4427114765376;
152.625;-198.84781883312502;-184.9651688169106;12.358873352518728;-206.6423888867047;-195.71479602294997;10.002315143133657;11.811302225664264;11.81282893919463;117.37505586257328;33.60488698420157;129.9533345945425;32.45683888132114;nan;nan;nan;nan;[10.00162537  8.5299951   1.40658074];[-205.60410973 -193.87131601   10.33691872];[[-0.57443636 -0.58649487 -0.57100494] [-0.66064103 -0.07968769  0.74646052] [ 0.48329733 -0.80602335  0.34168706]];443.4901107609117;313.1240651914579;-0.6407410437128594;442.77771628239003;312.14562072582027;-0.6183722161566543;541.7447525899573;542.8909366473483;542.7790182372614;542.5686609397324;542.7929634383107;-417.74538496342217;-2189.117657299159;-7.169210265967409;2225.5127928526204;-418.49918952691166;-2185.798534198268;-7.098409166229593;0.005265595824842335;189.9120314708056;2.858128362034567;-696.6135753465953;-695.0817947649213;3426.6631869393227;3421.593849783709;54.81728575462083;-89.95389640094801;2228.631580529414;
152.629166667;-200.73725619147018;-188.54977411145495;11.335096867206772;-204.7909039585773;-194.3910540979159;9.999709140456801;14.086166691344607;14.088855282281582;120.26902541218963;32.89281050206265;127.02094565959106;32.19067222271741;nan;nan;nan;nan;[10.6605436   8.54636221  1.33958823];[-203.30890973 -192.43120562   10.47061597];[[-0.57362244 -0.58994345 -0.56826404] [ 0.65453686  0.08698251 -0.75100968] [-0.49248227  0.80274577 -0.33624461]];441.7374616030004;304.04265753516813;-0.6695233366074002;441.00520744537545;303.64987657646543;-0.6388660186981656;535.4337014875242;536.2596114252947;536.7340493328841;535.812124292599;536.7479462915794;-423.5194498901743;-2169.970247732078;-6.646869490385612;2208.645569310042;-423.93247444659914;-2167.5684224065812;-6.606218911502334;0.005388784162348242;185.57061664986693;2.892418832149008;-682.398322988628;-681.7826983570523;3396.678692946712;3393.0791532633;55.451049695933335;-89.95293025409144;2210.923739379474;
152.633333333;-200.6917960590156;-190.46021192191216;10.654163303265861;-202.94667149580553;-193.10531779392872;9.99697866729645;16.332707733491254;16.33703647507178;120.85029744798402;32.24071189814084;124.14804758507293;31.925909757561318;nan;nan;nan;nan;[11.27992927  8.52401451  1.26713746];[-201.24183633 -191.30123781   10.4758373 ];[[-0.57416056 -0.59972182 -0.55738084] [-0.61424835 -0.134587    0.77755084] [ 0.54133042 -0.78880928  0.29110359]];439.9608383530347;295.040877876972;-0.6961364491906971;439.19321514577695;295.14938430198566;-0.6575098479538536;529.1542984830852;529.7311992970353;530.7318914588949;529.1375050997879;530.7457383513146;-429.2529491496155;-2150.8962182142063;-6.128003716569333;2191.7159994863905;-429.3778464943279;-2149.2362182370275;-6.112737743531667;0.0055155301073568;181.30623539996026;2.92734409922799;-668.307746671602;-668.475968628673;3366.8186872876163;3364.414294758055;56.097892485392;-89.95215739753036;2193.31944511313;
152.6375;-194.1493582412391;-184.54900301475823;11.801518292479727;-201.1097917425724;-191.85725469068345;9.994132792068848;18.551267727112204;18.557801396562976;112.77071581521665;32.4279478563603;121.33411980685638;31.662568649933235;nan;nan;nan;nan;[10.30606048  7.37073561  1.13773678];[-198.97794763 -189.90157527   10.57156154];[[-0.57359373 -0.62033545 -0.53495249] [-0.59998685 -0.12644625  0.78995387] [-0.55767913  0.77407705 -0.29966434]];438.16041003461584;286.1184204666038;-0.7205948606369321;437.47551956296843;286.9506644214815;-0.6769471415181632;523.1882761360878;523.3056608799108;524.9078524711721;522.5442964400114;524.9216521921305;-434.9458827417845;-2131.895568745415;-5.612612944515066;2175.4908751545017;-434.6225149107101;-2131.6266171496445;-5.637594553719919;0.0056408666907060406;177.27772252579766;2.9610130630809706;-654.3413276940322;-655.6416911022611;3337.083169961831;3336.8720838192744;56.738204755192186;-89.9513750622841;2175.8189580878347;
152.641666667;-194.21446227060704;-185.19384694329108;11.357354338583733;-199.2803642387829;-190.64653364182604;9.991180522860319;20.742186942667182;20.7515787703321;113.03559733163411;32.005990045260745;118.57864392204671;31.40066593066435;nan;nan;nan;nan;[8.8175269  5.56958073 0.94789959];[-196.67313332 -188.47650387   10.66958108];[[-0.59172119 -0.67478221 -0.44106123] [ 0.5369097   0.07823627 -0.8400042 ] [-0.60132687  0.73385834 -0.31600305]];436.33634567138216;277.2749795539802;-0.7429130501197951;435.7088765333274;278.6671113929187;-0.6950752771209189;517.2021531196951;516.9829520983415;519.0604659778181;516.0319877315633;519.0742166994946;-440.5982506666034;-2112.9682993259626;-5.100697174229839;2159.061490919258;-439.92893692532374;-2113.7602656113045;-5.156699435815838;0.005770845166204195;173.28484324207844;2.9954969343415074;-640.4985473547196;-642.6744991544107;3307.472140969762;3308.935946397438;57.39819927011677;-89.95075412942134;2158.4225419408926;
